CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,MATRICULADOS,MATRICULADOS_FEM,MATRICULADOS_MASC,MATRICULADOS_DIURNO,MATRICULADOS_NOTURNO,MATRICULADOS_0_17,MATRICULADOS_18_24,MATRICULADOS_25_29,MATRICULADOS_30_34,MATRICULADOS_35_39,MATRICULADOS_40_49,MATRICULADOS_50_59,MATRICULADOS_60_MAIS,MATRICULADOS_BRANCA,MATRICULADOS_PRETA,MATRICULADOS_PARDA,MATRICULADOS_AMARELA,MATRICULADOS_INDIGENA,MATRICULADOS_CORND,MATRICULADOS_NACBRAS,MATRICULADOS_NACESTRANG,MATRICULADOS_DEFICIENTE,MATRICULADOS_FINANC,MATRICULADOS_FINANC_REEMB,MATRICULADOS_FIES,MATRICULADOS_RPFIES,MATRICULADOS_FINANC_REEMB_OUTROS,MATRICULADOS_FINANC_NREEMB,MATRICULADOS_PROUNII,MATRICULADOS_PROUNIP,MATRICULADOS_NRPFIES,MATRICULADOS_FINANC_NREEMB_OUTROS,MATRICULADOS_RESERVA_VAGA,MATRICULADOS_RVREDEPUBLICA,MATRICULADOS_RVETNICO,MATRICULADOS_RVPDEF,MATRICULADOS_RVSOCIAL_RF,MATRICULADOS_RVOUTROS,MATRICULADOS_PROCESCPUBLICA,MATRICULADOS_PROCESCPRIVADA,MATRICULADOS_PROCNAOINFORMADA,MATRICULADOS_PARFOR,MATRICULADOS_APOIO_SOCIAL,MATRICULADOS_ATIV_EXTRACURRICULAR,MATRICULADOS_MOB_ACADEMICA,MATRICULADOS_AMPLA
14348,2019,CFCH,CIÊNCIAS SOCIAIS 2010 2013,623.0,371.0,252.0,425.0,198.0,0.0,410.0,97.0,38.0,20.0,35.0,14.0,9.0,246.0,116.0,145.0,3.0,1.0,112.0,621.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,303.0,166.0,0.0,147.0,0.0,342.0,265.0,16.0,0.0,623.0,43.0,1.0,320.0
14360,2019,CCS,NUTRIÇÃO,429.0,376.0,53.0,429.0,0.0,2.0,340.0,65.0,16.0,5.0,0.0,1.0,0.0,187.0,55.0,126.0,4.0,1.0,56.0,426.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,190.0,109.0,0.0,101.0,0.0,209.0,217.0,3.0,0.0,429.0,23.0,1.0,239.0
1114290,2019,CCS,NANOTECNOLOGIA,106.0,26.0,80.0,106.0,0.0,0.0,88.0,14.0,2.0,2.0,0.0,0.0,0.0,50.0,4.0,29.0,1.0,0.0,22.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,24.0,0.0,25.0,0.0,54.0,52.0,0.0,0.0,106.0,1.0,0.0,57.0
45197,2019,CLA,MÚSICA - ÓRGÃO,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
45142,2019,CLA,MÚSICA - VIOLÃO,34.0,3.0,31.0,34.0,0.0,0.0,14.0,9.0,7.0,2.0,1.0,1.0,0.0,15.0,5.0,8.0,1.0,1.0,4.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,5.0,0.0,18.0,13.0,3.0,0.0,34.0,1.0,0.0,26.0
45136,2019,CLA,MÚSICA - VIOLINO,22.0,9.0,13.0,22.0,0.0,0.0,8.0,11.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,7.0,1.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,4.0,0.0,4.0,0.0,14.0,6.0,2.0,0.0,22.0,4.0,0.0,14.0
45134,2019,CLA,MÚSICA - VIOLA,5.0,3.0,2.0,5.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,2.0
45201,2019,CLA,MÚSICA - TUBA,4.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0
1165450,2019,,MÚSICA - CAVAQUINHO,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0
45127,2019,,MÚSICA - TROMPETE,8.0,0.0,8.0,8.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,8.0,3.0,0.0,6.0
45132,2019,CLA,MÚSICA - TROMBONE,3.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
45150,2019,CLA,MÚSICA - SAXOFONE,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0
122392,2019,CLA,MÚSICA - REGÊNCIA ORQUESTRAL,14.0,3.0,11.0,14.0,0.0,0.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,9.0,1.0,0.0,14.0,2.0,0.0,12.0
1114302,2019,CLA,MÚSICA - REGÊNCIA DE BANDA,4.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0
45145,2019,CLA,MÚSICA - PIANO,24.0,4.0,20.0,24.0,0.0,0.0,14.0,4.0,2.0,2.0,2.0,0.0,0.0,13.0,1.0,4.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,15.0,1.0,0.0,24.0,1.0,0.0,23.0
45149,2019,CLA,MÚSICA - OBOÉ,4.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0
45148,2019,CLA,MÚSICA - INSTRUMENTO DE PERCUSSÃO,4.0,0.0,4.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.0,3.0
45128,2019,CLA,MÚSICA - HARPA,3.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0
45137,2019,CLA,MÚSICA - FLAUTA,12.0,4.0,8.0,12.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,4.0,0.0,9.0,3.0,0.0,0.0,12.0,2.0,0.0,5.0
45135,2019,CLA,MÚSICA - FAGOTE,4.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
99324,2019,CLA,MÚSICA - CRAVO,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
45199,2019,,MÚSICA - CONTRABAIXO,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0
33821,2019,CLA,MÚSICA - COMPOSIÇÃO,33.0,7.0,26.0,33.0,0.0,0.0,15.0,8.0,2.0,3.0,4.0,1.0,0.0,17.0,4.0,5.0,0.0,0.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,9.0,21.0,3.0,0.0,33.0,3.0,0.0,30.0
45133,2019,CLA,MÚSICA - TROMPA,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14355,2019,CT,ENGENHARIA MECÂNICA,746.0,122.0,624.0,746.0,0.0,0.0,551.0,168.0,17.0,8.0,2.0,0.0,0.0,355.0,46.0,203.0,9.0,1.0,132.0,745.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,319.0,169.0,0.0,156.0,0.0,339.0,367.0,40.0,0.0,746.0,28.0,48.0,427.0
85783,2019,CCMN,CIÊNCIA DA COMPUTAÇÃO,564.0,62.0,502.0,564.0,0.0,0.0,402.0,128.0,30.0,3.0,0.0,1.0,0.0,294.0,34.0,146.0,7.0,0.0,83.0,559.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,234.0,117.0,0.0,102.0,0.0,279.0,235.0,50.0,0.0,564.0,42.0,0.0,330.0
85825,2019,CT,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,451.0,69.0,382.0,451.0,0.0,1.0,340.0,91.0,13.0,0.0,6.0,0.0,0.0,231.0,24.0,120.0,2.0,0.0,74.0,450.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,203.0,94.0,0.0,101.0,0.0,229.0,201.0,21.0,0.0,451.0,33.0,7.0,248.0
14364,2019,CCJE,CIÊNCIAS CONTÁBEIS,841.0,303.0,538.0,841.0,0.0,0.0,599.0,158.0,51.0,17.0,10.0,3.0,3.0,352.0,97.0,229.0,9.0,1.0,153.0,839.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.0,388.0,219.0,0.0,201.0,0.0,417.0,389.0,35.0,0.0,841.0,9.0,1.0,453.0
112582,2019,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,317.0,239.0,78.0,317.0,0.0,0.0,266.0,45.0,2.0,3.0,1.0,0.0,0.0,147.0,20.0,110.0,2.0,0.0,38.0,313.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,154.0,90.0,0.0,79.0,0.0,163.0,147.0,7.0,0.0,317.0,7.0,0.0,163.0
112586,2019,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,149.0,94.0,55.0,149.0,0.0,0.0,128.0,16.0,2.0,1.0,1.0,0.0,1.0,74.0,21.0,38.0,2.0,0.0,14.0,148.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,41.0,0.0,37.0,0.0,80.0,68.0,1.0,0.0,149.0,6.0,0.0,76.0
112584,2019,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,77.0,38.0,39.0,77.0,0.0,0.0,64.0,11.0,0.0,1.0,1.0,0.0,0.0,34.0,8.0,20.0,1.0,0.0,14.0,76.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,19.0,0.0,17.0,0.0,33.0,42.0,2.0,0.0,77.0,4.0,1.0,47.0
44900,2019,CCS,CIÊNCIAS BIOLÓGICAS,603.0,374.0,229.0,199.0,404.0,2.0,434.0,122.0,34.0,7.0,4.0,0.0,0.0,265.0,70.0,185.0,3.0,2.0,78.0,602.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.0,264.0,147.0,0.0,132.0,0.0,316.0,277.0,10.0,0.0,603.0,37.0,6.0,339.0
14331,2019,CCMN,CIÊNCIAS ATUARIAIS,137.0,50.0,87.0,137.0,0.0,1.0,91.0,43.0,2.0,0.0,0.0,0.0,0.0,67.0,12.0,37.0,0.0,0.0,21.0,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,27.0,0.0,22.0,0.0,59.0,73.0,5.0,0.0,137.0,13.0,0.0,84.0
123365,2019,EAD,Química EaD,385.0,237.0,148.0,0.0,0.0,0.0,116.0,81.0,79.0,45.0,43.0,16.0,5.0,106.0,44.0,85.0,1.0,1.0,148.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,327.0,21.0,0.0,385.0,0.0,0.0,385.0
1125885,2019,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,228.0,163.0,65.0,228.0,0.0,1.0,127.0,56.0,24.0,7.0,6.0,6.0,1.0,86.0,38.0,79.0,2.0,2.0,21.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,115.0,63.0,0.0,61.0,0.0,137.0,86.0,5.0,0.0,228.0,9.0,0.0,113.0
99321,2019,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,126.0,92.0,34.0,126.0,0.0,0.0,84.0,20.0,8.0,2.0,5.0,7.0,0.0,50.0,20.0,42.0,3.0,0.0,11.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,37.0,0.0,32.0,0.0,70.0,56.0,0.0,0.0,126.0,5.0,0.0,65.0
14324,2019,CCMN,ASTRONOMIA,82.0,38.0,44.0,82.0,0.0,0.0,59.0,15.0,7.0,0.0,0.0,1.0,0.0,45.0,4.0,20.0,2.0,0.0,11.0,81.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,16.0,0.0,19.0,0.0,39.0,39.0,4.0,0.0,82.0,1.0,0.0,47.0
1175204,2019,,ARTES VISUAIS - ESCULTURA,114.0,71.0,43.0,114.0,0.0,0.0,74.0,20.0,5.0,2.0,6.0,4.0,3.0,57.0,16.0,28.0,0.0,0.0,13.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,35.0,0.0,25.0,0.0,65.0,46.0,3.0,0.0,114.0,19.0,1.0,63.0
35557,2019,CLA,ARTES CÊNICAS - INDUMENTÁRIA,122.0,90.0,32.0,122.0,0.0,0.0,77.0,28.0,9.0,1.0,5.0,1.0,1.0,47.0,23.0,35.0,0.0,0.0,17.0,122.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,39.0,0.0,31.0,0.0,66.0,50.0,6.0,0.0,122.0,16.0,1.0,67.0
23977,2019,CFCH,ARTES CÊNICAS - DIREÇÃO TEATRAL,65.0,30.0,35.0,65.0,0.0,0.0,39.0,14.0,7.0,4.0,0.0,1.0,0.0,36.0,7.0,16.0,0.0,0.0,6.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,12.0,0.0,10.0,0.0,30.0,30.0,5.0,0.0,65.0,18.0,0.0,41.0
23965,2019,CLA,ARTES CÊNICAS - CENOGRAFIA,82.0,52.0,30.0,82.0,0.0,0.0,57.0,11.0,6.0,1.0,4.0,2.0,1.0,32.0,10.0,29.0,1.0,0.0,10.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,24.0,0.0,18.0,0.0,44.0,32.0,6.0,0.0,82.0,14.0,0.0,48.0
14333,2019,CLA,ARQUITETURA E URBANISMO,1439.0,1008.0,431.0,1439.0,0.0,1.0,1040.0,338.0,37.0,10.0,10.0,3.0,0.0,712.0,139.0,393.0,8.0,8.0,179.0,1431.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,670.0,363.0,0.0,330.0,0.0,733.0,641.0,65.0,0.0,1439.0,125.0,33.0,769.0
14365,2019,CCJE,ADMINISTRAÇÃO,742.0,298.0,444.0,742.0,0.0,1.0,548.0,153.0,25.0,8.0,6.0,1.0,0.0,346.0,60.0,185.0,9.0,3.0,139.0,741.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,332.0,186.0,0.0,164.0,0.0,355.0,369.0,18.0,0.0,742.0,4.0,9.0,410.0
1125889,2019,,QUÍMICA,116.0,76.0,40.0,116.0,0.0,0.0,77.0,33.0,6.0,0.0,0.0,0.0,0.0,45.0,11.0,42.0,1.0,1.0,16.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,32.0,0.0,28.0,0.0,73.0,41.0,2.0,0.0,116.0,9.0,0.0,62.0
120924,2019,MACAE,QUÍMICA,51.0,36.0,15.0,51.0,0.0,0.0,40.0,8.0,1.0,1.0,1.0,0.0,0.0,20.0,10.0,14.0,1.0,0.0,6.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,14.0,0.0,17.0,0.0,32.0,17.0,2.0,0.0,51.0,1.0,0.0,24.0
121852,2019,MACAE,NUTRIÇÃO,354.0,308.0,46.0,354.0,0.0,0.0,274.0,52.0,12.0,10.0,5.0,1.0,0.0,144.0,31.0,112.0,7.0,1.0,59.0,353.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,163.0,100.0,0.0,78.0,0.0,200.0,152.0,2.0,0.0,354.0,6.0,2.0,191.0
121850,2019,MACAE,MEDICINA,370.0,245.0,125.0,370.0,0.0,0.0,219.0,97.0,38.0,12.0,4.0,0.0,0.0,174.0,21.0,121.0,3.0,0.0,51.0,369.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,152.0,89.0,0.0,76.0,0.0,173.0,194.0,3.0,0.0,370.0,14.0,0.0,218.0
120922,2019,MACAE,FARMÁCIA,374.0,291.0,83.0,374.0,0.0,2.0,304.0,51.0,12.0,4.0,1.0,0.0,0.0,138.0,33.0,122.0,9.0,0.0,72.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,178.0,93.0,0.0,90.0,0.0,206.0,164.0,4.0,0.0,374.0,8.0,0.0,196.0
121848,2019,MACAE,ENFERMAGEM E OBSTETRÍCIA,341.0,297.0,44.0,341.0,0.0,0.0,265.0,43.0,17.0,8.0,7.0,1.0,0.0,117.0,46.0,121.0,4.0,2.0,51.0,340.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.0,101.0,0.0,78.0,0.0,201.0,137.0,3.0,0.0,341.0,5.0,0.0,174.0
1180207,2019,,CIÊNCIAS BIOLÓGICAS,169.0,117.0,52.0,169.0,0.0,1.0,142.0,22.0,3.0,0.0,0.0,0.0,1.0,68.0,16.0,53.0,0.0,0.0,32.0,168.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,46.0,0.0,35.0,0.0,96.0,73.0,0.0,0.0,169.0,5.0,0.0,93.0
99287,2019,MACAE,CIÊNCIAS BIOLÓGICAS,191.0,135.0,56.0,191.0,0.0,0.0,143.0,31.0,9.0,3.0,4.0,0.0,1.0,70.0,20.0,64.0,3.0,1.0,33.0,191.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,87.0,49.0,0.0,46.0,0.0,113.0,75.0,3.0,0.0,191.0,3.0,0.0,104.0
1114291,2019,CAXIAS,NANOTECNOLOGIA,69.0,25.0,44.0,69.0,0.0,0.0,56.0,7.0,3.0,2.0,1.0,0.0,0.0,35.0,3.0,21.0,1.0,0.0,9.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,12.0,0.0,11.0,0.0,31.0,36.0,2.0,0.0,69.0,5.0,1.0,42.0
1114292,2019,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,360.0,240.0,120.0,360.0,0.0,1.0,288.0,56.0,10.0,2.0,2.0,1.0,0.0,140.0,41.0,129.0,3.0,1.0,46.0,357.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,163.0,98.0,0.0,84.0,0.0,190.0,164.0,6.0,0.0,360.0,14.0,0.0,197.0
121706,2019,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,111.0,73.0,38.0,111.0,0.0,2.0,84.0,20.0,4.0,0.0,1.0,0.0,0.0,42.0,20.0,35.0,0.0,0.0,14.0,110.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,34.0,0.0,28.0,0.0,69.0,39.0,3.0,0.0,111.0,2.0,0.0,60.0
1125881,2019,CCJE,CIÊNCIAS CONTÁBEIS,270.0,102.0,168.0,270.0,0.0,0.0,170.0,75.0,12.0,6.0,4.0,3.0,0.0,98.0,30.0,100.0,3.0,1.0,38.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,69.0,0.0,63.0,0.0,136.0,124.0,10.0,0.0,270.0,3.0,0.0,147.0
14350,2019,CT,ENGENHARIA ELÉTRICA,525.0,103.0,422.0,525.0,0.0,1.0,364.0,143.0,10.0,5.0,2.0,0.0,0.0,272.0,37.0,139.0,4.0,0.0,73.0,524.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,237.0,117.0,0.0,125.0,0.0,257.0,225.0,43.0,0.0,525.0,38.0,16.0,288.0
14366,2019,CCJE,CIÊNCIAS ECONÔMICAS,975.0,267.0,708.0,738.0,237.0,2.0,727.0,177.0,49.0,11.0,6.0,2.0,1.0,462.0,78.0,267.0,7.0,0.0,161.0,972.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,424.0,239.0,0.0,196.0,0.0,455.0,483.0,37.0,0.0,975.0,45.0,6.0,551.0
116848,2019,,CIÊNCIAS MATEMÁTICAS E DA TERRA - ANALISTA DE SUPORTE À DECISÃO,18.0,7.0,11.0,18.0,0.0,0.0,11.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,0.0,2.0,0.0,12.0,5.0,1.0,0.0,18.0,1.0,0.0,6.0
14352,2019,CT,ENGENHARIA DE PRODUÇÃO,482.0,153.0,329.0,482.0,0.0,2.0,391.0,79.0,7.0,0.0,3.0,0.0,0.0,227.0,19.0,130.0,1.0,0.0,105.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,206.0,118.0,0.0,101.0,0.0,212.0,258.0,12.0,0.0,482.0,15.0,29.0,276.0
83908,2019,CT,ENGENHARIA DE PETRÓLEO,142.0,47.0,95.0,142.0,0.0,1.0,103.0,34.0,3.0,1.0,0.0,0.0,0.0,66.0,11.0,42.0,1.0,1.0,21.0,138.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,63.0,33.0,0.0,28.0,0.0,66.0,71.0,5.0,0.0,142.0,1.0,1.0,79.0
14368,2019,CT,ENGENHARIA DE MATERIAIS,153.0,53.0,100.0,153.0,0.0,0.0,98.0,49.0,4.0,0.0,2.0,0.0,0.0,81.0,10.0,39.0,2.0,0.0,21.0,151.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,64.0,36.0,0.0,27.0,0.0,70.0,77.0,6.0,0.0,153.0,8.0,2.0,89.0
