NU_ANO_CENSO,NO_CURSO,CO_CURSO,DURACAO,CENTRO,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA,RETENCAO_PUBLICA,SUCESSO_PUBLICA,EVASAO_PRIVADA,RETENCAO_PRIVADA,SUCESSO_PRIVADA,EVASAO_NAO INFORMADA,RETENCAO_NAO INFORMADA,SUCESSO_NAO INFORMADA,EVASAO_ETNICO,RETENCAO_ETNICO,SUCESSO_ETNICO,EVASAO_REDE PUBLICA,RETENCAO_REDE PUBLICA,SUCESSO_REDE PUBLICA,EVASAO_SOCIAL,RETENCAO_SOCIAL,SUCESSO_SOCIAL,EVASAO_BRANCA,RETENCAO_BRANCA,SUCESSO_BRANCA,EVASAO_PRETA,RETENCAO_PRETA,SUCESSO_PRETA,EVASAO_PARDA,RETENCAO_PARDA,SUCESSO_PARDA,EVASAO_MASCULINO,RETENCAO_MASCULINO,SUCESSO_MASCULINO,EVASAO_FEMININO,RETENCAO_FEMININO,SUCESSO_FEMININO,QT_MAT,QT_ING,QT_CONC
2021,Letras - Português E Grego,107800,4.0,CLA,8.333333333333332,100.0,0.0,0.0,100.0,0.0,28.57142857142857,100.0,0.0,0.0,,,66.66666666666666,,,66.66666666666666,,,100.0,,,20.0,100.0,0.0,33.33333333333333,100.0,0.0,0.0,,,0.0,100.0,0.0,28.57142857142857,100.0,0.0,18.0,7.0,0.0
2021,Letras - Português E Hebraico,107783,4.0,CLA,62.5,,,80.0,,,33.33333333333333,,,,,,100.0,,,100.0,,,100.0,,,33.33333333333333,,,100.0,,,100.0,,,25.0,,,100.0,,,9.0,6.0,0.0
2021,Letras - Português E Inglês,107804,4.0,CLA,16.666666666666664,0.0,100.0,23.728813559322035,0.0,100.0,12.5,0.0,100.0,0.0,,,24.137931034482758,,,21.153846153846153,0.0,100.0,12.0,,,15.873015873015872,0.0,100.0,23.076923076923077,,,13.157894736842104,0.0,100.0,14.285714285714285,15.322580645161294,75.0,17.142857142857142,0.0,100.0,153.0,48.0,15.0
2021,Letras - Português E Inglês,1114229,4.0,CLA,9.090909090909092,,,12.571428571428573,,,5.844155844155844,,,0.0,,,14.772727272727273,,,12.962962962962962,,,11.538461538461538,,,6.369426751592357,,,11.76470588235294,,,10.638297872340425,,,13.924050632911392,,,7.569721115537849,,,382.0,82.0,28.0
2021,Letras - Português E Italiano,107802,4.0,CLA,42.857142857142854,83.33333333333334,16.666666666666664,30.76923076923077,80.0,20.0,53.84615384615385,100.0,0.0,50.0,,,57.14285714285714,100.0,0.0,27.27272727272727,75.0,25.0,40.0,100.0,0.0,50.0,100.0,0.0,25.0,100.0,0.0,55.55555555555556,57.14285714285715,33.33333333333333,44.44444444444444,100.0,0.0,42.10526315789473,0.0,100.0,32.0,16.0,1.0
2021,Letras - Português E Japonês,107808,4.0,CLA,19.047619047619047,,,22.22222222222222,,,18.181818181818183,,,0.0,,,50.0,,,28.57142857142857,,,75.0,,,25.0,,,100.0,,,0.0,,,40.0,,,0.0,,,23.0,6.0,4.0
2021,Letras - Português E Latim,107806,4.0,CLA,32.142857142857146,,,21.052631578947366,,,55.55555555555556,,,,,,30.0,,,14.285714285714285,,,10.0,,,50.0,,,42.857142857142854,,,15.384615384615385,,,28.57142857142857,,,33.33333333333333,,,39.0,20.0,1.0
2021,Letras - Português E Latim,1114230,4.0,CLA,24.761904761904763,,,26.865671641791046,,,21.62162162162162,,,0.0,,,17.647058823529413,,,26.785714285714285,,,46.42857142857143,,,34.146341463414636,,,27.77777777777778,,,8.823529411764707,,,28.57142857142857,,,22.857142857142858,,,108.0,29.0,3.0
2021,Letras - Português E Literaturas De Língua Portuguesa,107794,4.0,CLA,15.972222222222221,0.0,100.0,27.631578947368425,,,4.918032786885246,0.0,100.0,0.0,,,17.94871794871795,,,33.33333333333333,,,14.285714285714285,,,9.523809523809524,0.0,100.0,4.3478260869565215,,,28.205128205128204,,,2.5,0.0,100.0,21.153846153846153,0.0,100.0,181.0,60.0,10.0
2021,Letras - Português E Literaturas De Língua Portuguesa,1114224,4.0,CLA,13.298565840938723,0.0,100.0,14.06926406926407,,,12.32876712328767,0.0,100.0,7.6923076923076925,,,14.285714285714285,,,12.151898734177214,,,11.267605633802818,,,4.3478260869565215,,,8.51063829787234,0.0,100.0,16.956521739130434,,,16.51376146788991,,,12.021857923497267,0.0,100.0,848.0,183.0,55.0
2021,Letras - Português E Russo,107792,4.0,CLA,8.333333333333332,,,0.0,,,25.0,,,,,,25.0,,,20.0,,,33.33333333333333,,,0.0,,,,,,0.0,,,0.0,,,12.5,,,17.0,6.0,3.0
2021,Letras - Português E Árabe,107790,4.0,CLA,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,25.0,,,0.0,,,0.0,,,18.0,6.0,1.0
2021,Matemática,14328,4.0,CCMN,28.196721311475407,84.63500784929356,11.538461538461538,28.930817610062892,84.04558404558404,11.538461538461538,29.28571428571429,84.2548076923077,11.538461538461538,0.0,,,35.61643835616438,85.18518518518519,11.11111111111111,28.030303030303028,83.68055555555554,12.5,32.0,83.21428571428572,12.5,20.0,73.23803191489363,21.875,23.076923076923077,69.33333333333334,20.0,31.313131313131315,89.68253968253968,8.333333333333332,29.357798165137616,86.87978687978688,9.523809523809524,25.287356321839084,75.84905660377359,20.0,318.0,99.0,12.0
2021,Matemática,314328,4.0,CCMN,25.49019607843137,33.7962962962963,43.333333333333336,27.586206896551722,62.585034013605444,23.809523809523807,25.0,0.0,77.77777777777779,0.0,,,54.54545454545454,72.72727272727273,9.090909090909092,39.130434782608695,55.55555555555556,22.22222222222222,55.55555555555556,0.0,40.0,20.833333333333336,20.0,70.0,25.0,100.0,0.0,16.666666666666664,26.666666666666668,33.33333333333333,21.428571428571427,35.203366058906035,47.82608695652174,44.44444444444444,25.71428571428572,28.57142857142857,64.0,26.0,13.0
2021,Matemática Aplicada,71061,4.0,CCMN,17.741935483870968,33.705357142857146,56.25,27.586206896551722,18.76923076923077,61.53846153846154,9.67741935483871,46.55172413793103,50.0,0.0,0.0,100.0,20.0,3.7037037037037064,66.66666666666666,34.78260869565217,39.90384615384615,38.46153846153847,25.0,45.83333333333333,33.33333333333333,8.333333333333332,0.0,92.3076923076923,66.66666666666666,100.0,0.0,28.57142857142857,40.476190476190474,55.55555555555556,9.803921568627452,39.795918367346935,50.0,54.54545454545454,0.0,100.0,76.0,25.0,18.0
2021,Medicina,14359,6.0,CCS,1.572617946345976,19.64703227262469,79.52380952380952,1.7013232514177694,28.70301219815783,69.90291262135922,1.4814814814814816,10.68990961077292,88.46153846153845,0.0,0.0,100.0,0.3787878787878788,36.094674556213015,61.53846153846154,1.9305019305019304,27.77000777000777,70.70707070707071,1.6064257028112447,42.14876033057851,56.00000000000001,0.0,0.0,100.0,0.0,41.66666666666667,58.333333333333336,0.35335689045936397,0.0,100.0,2.2774327122153206,24.569862209060428,73.62637362637363,1.0033444816053512,15.966386554621847,84.03361344537815,1266.0,202.0,167.0
2021,Meteorologia,14325,4.0,CCMN,18.461538461538463,84.49612403100775,11.627906976744185,13.846153846153847,94.98456790123457,3.7037037037037033,24.561403508771928,71.875,18.75,12.5,,,20.689655172413794,100.0,0.0,14.545454545454545,93.89952153110049,4.545454545454546,13.333333333333334,88.03827751196172,9.090909090909092,4.3478260869565215,71.61531279178338,23.52941176470588,20.0,100.0,0.0,20.588235294117645,89.91596638655463,7.142857142857142,21.91780821917808,93.65217391304348,4.3478260869565215,14.035087719298245,75.3125,20.0,147.0,41.0,5.0
2021,Mùsica - Regência Coral,122390,5.0,CLA,14.285714285714285,100.0,0.0,0.0,,,33.33333333333333,100.0,0.0,0.0,100.0,0.0,,,,,,,,,,20.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,14.285714285714285,100.0,0.0,,,,8.0,2.0,0.0
2021,Música,85786,4.0,CLA,0.0,44.0771349862259,46.666666666666664,2.666666666666667,71.80451127819549,26.31578947368421,2.941176470588235,25.75757575757576,54.54545454545454,0.0,,,8.108108108108109,77.10437710437711,22.22222222222222,3.6363636363636362,70.32967032967032,28.57142857142857,3.3333333333333335,85.71428571428571,14.285714285714285,0.0,0.0,81.81818181818183,0.0,60.7843137254902,33.33333333333333,9.75609756097561,61.904761904761905,36.36363636363637,0.0,38.27160493827161,50.0,8.333333333333332,55.00000000000001,40.0,140.0,25.0,14.0
2021,Música - Bandolim,1114300,4.0,CLA,0.0,100.0,0.0,0.0,,,,100.0,0.0,,,,,,,0.0,,,,,,0.0,100.0,0.0,,,,,,,0.0,100.0,0.0,,,,1.0,0.0,0.0
2021,Música - Canto,35558,4.0,CLA,0.0,19.07894736842105,75.0,5.0,0.0,100.0,0.0,66.66666666666666,33.33333333333333,0.0,,,0.0,,,0.0,,,14.285714285714285,,,0.0,50.0,50.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,47.727272727272734,50.0,45.0,6.0,6.0
2021,Música - Clarineta,45202,4.0,CLA,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,,,,,0.0,,,0.0,,,0.0,,,50.0,,,0.0,,,0.0,,,0.0,,,0.0,100.0,0.0,10.0,1.0,1.0
2021,Música - Composição,33821,5.0,CLA,0.0,76.19047619047619,22.22222222222222,0.0,100.0,0.0,0.0,85.71428571428571,14.285714285714285,0.0,,,0.0,,,0.0,100.0,0.0,0.0,,,0.0,80.0,20.0,0.0,,,0.0,,,0.0,83.22981366459628,14.285714285714285,0.0,50.0,50.0,33.0,4.0,2.0
2021,Música - Cravo,99324,4.0,CLA,0.0,,,0.0,,,100.0,,,,,,,,,0.0,,,0.0,,,,,,100.0,,,0.0,,,0.0,,,100.0,,,1.0,0.0,0.0
2021,Música - Fagote,45135,4.0,CLA,0.0,50.0,50.0,0.0,100.0,0.0,0.0,,,,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,,,0.0,50.0,50.0,,,,6.0,0.0,1.0
2021,Música - Flauta,45137,4.0,CLA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,,,0.0,,,0.0,37.49999999999999,50.0,15.0,2.0,3.0
2021,Música - Harpa,45128,4.0,CLA,0.0,40.0,50.0,0.0,50.0,50.0,,,,,,,,,,0.0,50.0,50.0,,100.0,0.0,0.0,33.33333333333333,50.0,,,,,,,0.0,0.0,100.0,,100.0,0.0,1.0,0.0,1.0
2021,Música - Instrumento De Percussão,45148,4.0,CLA,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,0.0,,0.0,0.0,100.0,0.0,0.0,,,0.0,100.0,0.0,,,,8.0,1.0,0.0
2021,Música - Oboé,45149,4.0,CLA,50.0,,,33.33333333333333,,,100.0,,,,,,100.0,,,50.0,,,,,,0.0,,,100.0,,,100.0,,,33.33333333333333,,,100.0,,,2.0,0.0,0.0
2021,Música - Piano,45145,4.0,CLA,0.0,62.17391304347826,30.0,0.0,0.0,100.0,0.0,100.0,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,80.0,16.666666666666664,0.0,,,0.0,,,0.0,86.1111111111111,10.0,0.0,,,31.0,6.0,3.0
2021,Música - Regência De Banda,1114302,4.0,CLA,0.0,0.0,100.0,0.0,100.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,100.0,,,,0.0,,,0.0,0.0,100.0,,,,6.0,1.0,1.0
2021,Música - Regência Orquestral,122392,5.0,CLA,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,,,,0.0,,,0.0,100.0,0.0,,,,0.0,100.0,0.0,0.0,,,0.0,,,0.0,100.0,0.0,0.0,100.0,0.0,13.0,0.0,0.0
2021,Música - Saxofone,45150,4.0,CLA,0.0,61.904761904761905,33.33333333333333,0.0,50.0,50.0,0.0,100.0,0.0,,,,0.0,50.0,50.0,0.0,50.0,50.0,0.0,50.0,50.0,0.0,100.0,0.0,0.0,0.0,50.0,0.0,,,0.0,61.904761904761905,33.33333333333333,0.0,,,7.0,0.0,1.0
2021,Música - Trombone,45132,4.0,CLA,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,,,0.0,,,7.0,0.0,0.0
2021,Música - Trompa,45133,4.0,CLA,0.0,100.0,0.0,0.0,,,0.0,,0.0,,,,,,,,,,,,,0.0,100.0,0.0,0.0,,,50.0,,,0.0,100.0,0.0,0.0,,,3.0,0.0,0.0
2021,Música - Tuba,45201,4.0,CLA,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,,,,,0.0,,,0.0,,,0.0,,,,,,0.0,,,0.0,100.0,0.0,0.0,100.0,0.0,,,,5.0,1.0,0.0
2021,Música - Viola,45134,4.0,CLA,20.0,100.0,0.0,20.0,100.0,0.0,,,,,,,,,,25.0,100.0,0.0,33.33333333333333,100.0,0.0,50.0,100.0,0.0,0.0,,,0.0,,,0.0,,,50.0,100.0,0.0,4.0,0.0,0.0
2021,Música - Violino,45136,4.0,CLA,0.0,53.333333333333336,40.0,0.0,61.904761904761905,33.33333333333333,0.0,100.0,0.0,0.0,,,0.0,33.33333333333333,50.0,0.0,37.49999999999999,50.0,0.0,25.000000000000007,50.0,0.0,100.0,0.0,0.0,,,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,19.0,3.0,2.0
2021,Música - Violão,45142,4.0,CLA,0.0,55.00000000000001,37.5,0.0,50.0,50.0,0.0,100.0,0.0,0.0,,,20.0,100.0,0.0,0.0,44.99999999999999,50.0,0.0,50.0,50.0,0.0,0.0,100.0,0.0,100.0,0.0,11.11111111111111,0.0,100.0,0.0,48.214285714285715,42.857142857142854,0.0,100.0,0.0,39.0,6.0,3.0
2021,Música - Órgão,45197,4.0,CLA,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,0.0,,,3.0,0.0,0.0
2021,Nanotecnologia,1114290,4.0,CCS,1.2048192771084338,8.04953560371517,79.41176470588235,2.4390243902439024,9.2436974789916,70.58823529411765,0.0,7.4605451936872305,88.23529411764706,,,,0.0,0.0,66.66666666666666,2.7777777777777777,14.942528735632182,66.66666666666666,14.285714285714285,0.0,87.5,0.0,0.0,100.0,0.0,0.0,100.0,9.090909090909092,0.0,77.77777777777779,0.0,6.593406593406595,80.95238095238095,4.545454545454546,10.256410256410259,76.92307692307693,116.0,34.0,27.0
2021,Nutrição,14360,4.0,CCS,10.224438902743142,61.40539514879353,34.95145631067961,11.27450980392157,68.74032008260197,26.923076923076923,8.717948717948717,53.377483443708606,44.0,50.0,100.0,0.0,13.274336283185843,76.0,20.0,10.582010582010582,68.64035087719299,27.083333333333332,5.714285714285714,73.13432835820896,24.0,4.3478260869565215,57.288373726729894,41.02564102564102,12.962962962962962,22.22222222222222,77.77777777777779,6.299212598425196,60.2996254681648,33.33333333333333,21.153846153846153,84.28571428571429,12.5,8.595988538681947,57.61494252873563,39.08045977011494,454.0,94.0,36.0
2021,Odontologia,14361,4.0,CCS,4.53074433656958,52.47001262626263,43.18181818181818,6.493506493506493,64.67245989304813,31.818181818181817,2.666666666666667,38.05894308943089,56.09756097560976,0.0,66.66666666666666,33.33333333333333,9.67741935483871,65.33044420368364,30.76923076923077,6.0,61.58536585365854,35.0,9.58904109589041,78.68852459016394,20.0,0.0,33.33333333333333,66.66666666666666,13.157894736842104,50.0,50.0,4.166666666666666,47.31707317073171,48.0,0.0,62.602515035538545,29.03225806451613,6.222222222222222,46.45675323680379,50.877192982456144,378.0,83.0,38.0
2021,Paisagismo,14338,4.0,CLA,0.0,36.53846153846154,50.0,0.0,43.52941176470588,40.0,6.666666666666667,24.0,60.0,,,,0.0,56.250000000000014,25.0,0.0,40.0,42.857142857142854,0.0,54.285714285714285,40.0,0.0,16.883116883116884,72.72727272727273,0.0,0.0,100.0,0.0,84.375,12.5,0.0,33.33333333333333,66.66666666666666,3.0303030303030303,32.773109243697476,47.05882352941176,68.0,23.0,10.0
2021,Pedagogia,14349,5.0,CFCH,9.190031152647975,71.72794612794613,27.333333333333332,6.958762886597938,73.75188231205837,24.719101123595504,13.389121338912133,70.99976910644193,26.229508196721312,0.0,,,9.13978494623656,73.68421052631578,26.31578947368421,9.32475884244373,76.72811059907835,21.428571428571427,12.121212121212121,84.93975903614457,14.705882352941178,4.471544715447155,73.9406779661017,25.423728813559322,11.940298507462686,63.63636363636363,36.36363636363637,4.433497536945813,72.3404255319149,27.659574468085108,19.607843137254903,85.85858585858585,13.636363636363635,8.29103214890017,69.30272108843538,29.6875,732.0,149.0,41.0
2021,Pintura,14339,4.0,CLA,13.30049261083744,83.82352941176471,13.725490196078432,9.0,90.35202086049544,7.6923076923076925,18.947368421052634,89.94594594594595,8.0,0.0,,,6.0,91.47058823529412,5.88235294117647,7.4074074074074066,94.73684210526315,3.8461538461538463,13.953488372093023,100.0,0.0,4.040404040404041,85.50057537399309,13.636363636363635,4.3478260869565215,100.0,0.0,26.41509433962264,84.14634146341463,12.5,19.11764705882353,78.30357142857143,18.75,10.37037037037037,86.35568513119534,11.428571428571429,226.0,50.0,7.0
2021,Psicologia,14356,4.0,CFCH,1.6455696202531647,36.51653808914014,58.415841584158414,2.4330900243309004,36.30681818181819,57.57575757575758,0.7957559681697612,37.025889967637546,59.22330097087378,0.0,,,1.834862385321101,46.21848739495798,47.05882352941176,2.5510204081632653,38.004402054292,55.319148936170215,1.9900497512437811,45.29246168282765,47.82608695652174,0.0,16.15837176021625,82.10526315789474,0.0,47.368421052631575,52.63157894736842,4.639175257731959,30.777777777777775,62.22222222222222,2.717391304347826,53.12136035406476,42.592592592592595,1.3201320132013201,30.540540540540544,64.1891891891892,962.0,185.0,118.0
2021,Química,45204,5.0,CCMN,26.108374384236456,88.55826807922617,9.230769230769232,29.059829059829063,89.72211648267987,8.108108108108109,22.22222222222222,90.43367346938776,7.142857142857142,20.0,,,33.33333333333333,91.54589371980676,5.555555555555555,29.78723404255319,95.65217391304348,3.3333333333333335,27.659574468085108,90.9090909090909,6.666666666666667,23.404255319148938,84.1304347826087,15.0,17.391304347826086,100.0,0.0,24.59016393442623,83.01886792452831,13.043478260869565,37.9746835443038,91.97684036393714,6.451612903225806,18.548387096774192,85.45935228023794,11.76470588235294,212.0,62.0,6.0
2021,Química - Atribuiçôes Tecnológicas,14332,5.0,CCMN,11.961722488038278,68.39332748024583,29.411764705882355,10.1010101010101,66.25,31.03448275862069,13.084112149532709,70.51597051597051,27.27272727272727,33.33333333333333,,,8.88888888888889,76.19047619047619,21.428571428571427,10.989010989010989,77.93190416141236,19.230769230769234,8.16326530612245,91.45299145299145,7.6923076923076925,11.650485436893204,64.60176991150442,34.78260869565217,11.11111111111111,50.0,50.0,7.575757575757576,67.63392857142857,31.25,15.887850467289718,70.35040431266846,28.57142857142857,7.8431372549019605,66.0411899313501,30.434782608695656,235.0,51.0,15.0
2021,Química Industrial,14379,5.0,CT,22.265625,78.24239713774598,16.27906976744186,21.476510067114095,69.76483762597985,21.27659574468085,24.509803921568626,92.82051282051282,5.128205128205128,0.0,,,22.36842105263158,75.47892720306514,13.793103448275861,20.32520325203252,77.89968652037618,13.636363636363635,16.94915254237288,80.45454545454545,9.090909090909092,15.59633027522936,63.17064728279682,29.629629629629626,0.0,79.0,20.0,26.25,80.05390835579516,14.285714285714285,27.77777777777778,79.30119416187527,15.789473684210526,15.178571428571427,76.36574970941496,17.24137931034483,288.0,89.0,14.0
2021,Relações Internacionais,116840,4.0,CCJE,7.722007722007722,43.55025474756832,51.181102362204726,10.15625,50.60483870967742,43.75,4.6875,36.84664939895065,58.730158730158735,33.33333333333333,,,10.948905109489052,53.78151260504202,41.17647058823529,9.205020920502092,50.69561364643332,42.62295081967213,4.098360655737705,41.17647058823529,50.0,0.0,37.71580345285525,58.333333333333336,0.0,20.346320346320347,72.72727272727273,14.814814814814813,51.393253718835105,43.24324324324324,8.962264150943396,51.72986196051023,42.3728813559322,6.862745098039216,36.58740091781393,58.82352941176471,599.0,121.0,65.0
2021,Saúde Coletiva,116838,4.0,CCS,22.47191011235955,79.03294822421908,12.195121951219512,30.76923076923077,78.37837837837837,14.285714285714285,10.81081081081081,79.0,10.0,,,,26.923076923076923,87.5,8.333333333333332,27.083333333333332,85.88235294117646,10.0,34.78260869565217,100.0,0.0,14.285714285714285,75.92592592592592,16.666666666666664,18.75,100.0,0.0,17.24137931034483,66.34615384615384,23.076923076923077,9.523809523809524,65.28925619834712,18.181818181818183,26.47058823529412,83.26086956521739,10.0,110.0,41.0,5.0
2021,Serviço Social,14358,5.0,CFCH,15.765765765765765,50.337078651685395,43.82022471910113,15.404699738903393,59.47169811320755,36.0,16.479400749063668,48.99072558647027,43.58974358974359,12.5,,,12.903225806451612,53.80885027278238,36.734693877551024,15.963855421686745,61.504424778761056,32.95454545454545,18.681318681318682,62.977777777777774,31.11111111111111,19.702602230483272,50.162135195809434,47.368421052631575,12.162162162162163,40.0,60.0,7.909604519774012,35.29411764705882,54.54545454545454,7.608695652173914,63.814432989690715,30.0,17.073170731707318,47.78028497540692,46.62162162162162,742.0,181.0,78.0
2021,Teoria Da Dança,1106731,4.0,CCS,20.77922077922078,69.6048632218845,23.809523809523807,16.0,85.73975044563281,11.76470588235294,30.76923076923077,0.0,75.0,0.0,,,11.538461538461538,100.0,0.0,16.666666666666664,100.0,0.0,25.0,100.0,0.0,26.923076923076923,78.82352941176471,20.0,10.0,50.0,50.0,12.5,46.42857142857144,42.857142857142854,34.78260869565217,100.0,0.0,14.814814814814813,59.82905982905983,33.33333333333333,82.0,21.0,5.0
2021,Terapia Ocupacional,116836,4.0,CCS,9.852216748768473,34.41700268817204,57.8125,12.173913043478262,35.574229691876745,57.14285714285714,5.813953488372093,31.040564373897713,60.71428571428571,50.0,100.0,0.0,13.114754098360656,20.175438596491233,68.42105263157895,13.084112149532709,26.10264635124298,65.51724137931035,15.254237288135593,33.75,62.5,2.4096385542168677,31.272727272727273,63.63636363636363,24.242424242424242,36.36363636363637,54.54545454545454,4.918032786885246,16.503587736464446,76.19047619047619,3.8461538461538463,8.695652173913043,75.0,10.734463276836157,36.38036809815951,56.666666666666664,244.0,61.0,37.0
2022,Ciências Biológicas: Biofísica,121706,4.0,CAXIAS,32.5,0.0,88.0,32.87671232876712,5.02923976608187,73.68421052631578,28.888888888888886,0.0,100.0,100.0,,,26.47058823529412,1.9323671497584547,77.77777777777779,28.333333333333332,6.66666666666667,73.33333333333333,38.23529411764706,31.25,62.5,35.714285714285715,0.0,100.0,18.51851851851852,0.0,100.0,33.33333333333333,45.652173913043484,50.0,44.73684210526316,39.13043478260869,50.0,26.82926829268293,0.0,100.0,111.0,30.0,22.0
2022,Ciências Biológicas: Biotecnologia,1114292,4.0,CAXIAS,25.356125356125357,58.56321839080459,35.0,21.54696132596685,62.8305839224928,29.82456140350877,29.518072289156628,56.57643919176515,39.53488372093023,25.0,,,24.175824175824175,74.55701953657429,22.58064516129032,22.36024844720497,63.171355498721226,29.411764705882355,20.454545454545457,60.0,33.33333333333333,21.341463414634145,11.333333333333334,77.77777777777779,7.5,47.58620689655172,40.0,28.205128205128204,72.44897959183675,25.71428571428571,23.364485981308412,54.7604967474867,39.473684210526315,26.229508196721312,61.177794448612154,32.25806451612903,343.0,81.0,35.0
2022,Nanotecnologia,1114291,4.0,CAXIAS,1.694915254237288,64.58333333333334,33.33333333333333,12.121212121212121,78.35497835497836,18.181818181818183,0.0,50.0,50.0,100.0,,,12.5,69.38775510204081,14.285714285714285,12.903225806451612,76.76767676767676,18.181818181818183,0.0,100.0,0.0,0.0,40.0,60.0,16.666666666666664,0.0,100.0,5.88235294117647,67.69230769230768,20.0,0.0,70.24793388429752,27.27272727272727,8.333333333333332,60.0,40.0,75.0,17.0,7.0
2022,Ciências Biológicas,99287,5.0,MACAE,8.860759493670885,39.837398373983746,53.65853658536586,7.291666666666667,18.3768115942029,69.56521739130434,11.29032258064516,65.98639455782313,33.33333333333333,,,,8.51063829787234,14.28571428571429,66.66666666666666,9.090909090909092,27.307692307692307,60.0,10.256410256410255,44.44444444444444,50.0,0.0,55.88235294117647,41.17647058823529,10.0,62.637362637362635,28.57142857142857,3.7735849056603774,0.0,100.0,2.3255813953488373,35.526315789473685,50.0,11.304347826086957,42.24433768016472,54.83870967741935,182.0,38.0,22.0
2022,Enfermagem,121848,5.0,MACAE,15.312500000000002,10.907859078590784,79.26829268292683,13.26530612244898,11.76234443998394,79.24528301886792,18.548387096774192,9.87460815047022,79.3103448275862,,,,12.149532710280374,14.102564102564102,76.92307692307693,11.976047904191617,6.705607476635516,82.5,4.938271604938271,16.875,70.0,11.904761904761903,0.0,100.0,0.0,21.428571428571427,66.66666666666666,18.75,2.7895181741335593,88.46153846153845,19.230769230769234,0.0,100.0,14.55223880597015,15.22898154477102,75.71428571428571,351.0,80.0,65.0
2022,Farmácia,120922,5.0,MACAE,10.895883777239709,42.80769540368671,48.51485148514851,12.608695652173912,59.299039005087614,34.48275862068966,9.289617486338798,23.196183661299933,65.11627906976744,0.0,,,8.49056603773585,61.11111111111111,30.0,11.055276381909549,65.15613099771515,28.846153846153843,16.346153846153847,77.77777777777779,18.51851851851852,9.03954802259887,10.397196261682243,81.25,9.803921568627452,24.637681159420293,66.66666666666666,6.349206349206349,43.42857142857143,51.42857142857142,9.876543209876543,65.53287981859411,29.629629629629626,11.144578313253012,34.469748936754016,55.4054054054054,467.0,99.0,49.0
2022,Medicina,121850,6.0,MACAE,4.792332268370607,39.015073725715695,59.79381443298969,6.289308176100629,17.18266253869969,78.94736842105263,3.289473684210526,53.87976694915254,45.76271186440678,0.0,,,5.4945054945054945,0.290697674418605,87.5,6.164383561643835,8.518518518518519,86.66666666666667,4.054054054054054,17.105263157894736,75.0,3.821656050955414,15.0,85.0,0.0,28.57142857142857,71.42857142857143,4.0,46.63983903420523,48.57142857142857,7.8431372549019605,48.958333333333336,50.0,3.3175355450236967,32.043010752688176,66.66666666666666,374.0,76.0,58.0
2022,Nutrição,121852,5.0,MACAE,11.078717201166182,61.153255233339735,35.36585365853659,5.9405940594059405,64.2643092598142,31.914893617021278,18.439716312056735,56.63551401869159,40.0,,,,4.716981132075472,61.904761904761905,33.33333333333333,5.325443786982249,66.12466124661248,29.268292682926827,6.41025641025641,70.95238095238095,23.809523809523807,8.955223880597014,46.44,52.0,16.216216216216218,0.0,100.0,2.7777777777777777,55.138784696174035,41.935483870967744,18.867924528301888,57.932692307692314,38.46153846153847,9.655172413793103,61.77046611829221,34.78260869565217,381.0,76.0,29.0
2022,Química,120924,5.0,MACAE,16.923076923076923,83.10439560439559,11.538461538461538,23.076923076923077,71.875,18.75,7.6923076923076925,100.0,0.0,,,,33.33333333333333,73.80952380952381,14.285714285714285,30.303030303030305,64.49704142011835,23.076923076923077,23.809523809523807,26.530612244897956,42.857142857142854,3.7037037037037033,84.0909090909091,12.5,20.0,0.0,100.0,31.25,100.0,0.0,17.391304347826086,74.07407407407408,16.666666666666664,16.666666666666664,89.84962406015038,7.142857142857142,78.0,24.0,3.0
