NU_ANO_CENSO,NO_CURSO,CO_CURSO,IN_COMUNITARIA,IN_CONFESSIONAL,DURACAO,CENTRO,QT_MAT_AMPLA,QT_ING_AMPLA,QT_CONC_AMPLA,EVASAO,RETENCAO,SUCESSO,EVASAO_PUBLICA_TOTAL,RETENCAO_PUBLICA_TOTAL,SUCESSO_PUBLICA_TOTAL,EVASAO_PRIVADA_TOTAL,RETENCAO_PRIVADA_TOTAL,SUCESSO_PRIVADA_TOTAL,EVASAO_NAO INFORMADA_TOTAL,RETENCAO_NAO INFORMADA_TOTAL,SUCESSO_NAO INFORMADA_TOTAL,EVASAO_ETNICO_TOTAL,RETENCAO_ETNICO_TOTAL,SUCESSO_ETNICO_TOTAL,EVASAO_REDE PUBLICA_TOTAL,RETENCAO_REDE PUBLICA_TOTAL,SUCESSO_REDE PUBLICA_TOTAL,EVASAO_SOCIAL_TOTAL,RETENCAO_SOCIAL_TOTAL,SUCESSO_SOCIAL_TOTAL,EVASAO_AMPLA_TOTAL,RETENCAO_AMPLA_TOTAL,SUCESSO_AMPLA_TOTAL,EVASAO_BRANCA_TOTAL,RETENCAO_BRANCA_TOTAL,SUCESSO_BRANCA_TOTAL,EVASAO_PRETA_TOTAL,RETENCAO_PRETA_TOTAL,SUCESSO_PRETA_TOTAL,EVASAO_PARDA_TOTAL,RETENCAO_PARDA_TOTAL,SUCESSO_PARDA_TOTAL,EVASAO_MASCULINO_TOTAL,RETENCAO_MASCULINO_TOTAL,SUCESSO_MASCULINO_TOTAL,EVASAO_FEMININO_TOTAL,RETENCAO_FEMININO_TOTAL,SUCESSO_FEMININO_TOTAL,QT_MAT,QT_ING,QT_CONC
2009,RELACOES INTERNACIONAIS,116840,,,4.0,CCJE,116.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.0,119.0,0.0
2009,SAUDE COLETIVA,116838,,,4.0,CCS,33.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,35.0,0.0
2009,SERVICO SOCIAL,14358,,,5.0,CFCH,815.0,207.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.0,207.0,116.0
2009,TERAPIA OCUPACIONAL,116836,,,4.0,CCS,31.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,31.0,0.0
2010,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,121706,,,4.0,CAXIAS,109.0,28.0,0.0,26.36363636363636,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,26.36363636363636,,,10.0,,,0.0,,,0.0,,,10.0,,,16.363636363636363,,,109.0,28.0,0.0
2010,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,1114292,,,4.0,CAXIAS,77.0,80.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,80.0,0.0
2010,NANOTECNOLOGIA,1114291,,,4.0,CAXIAS,15.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,16.0,0.0
2010,CIÊNCIAS BIOLÓGICAS,99287,,,5.0,MACAE,194.0,51.0,21.0,17.341040462427745,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.341040462427745,,,4.046242774566474,,,0.5780346820809248,,,0.0,,,8.092485549132949,,,9.248554913294797,,,194.0,51.0,21.0
2010,ENFERMAGEM E OBSTETRÍCIA,121848,,,5.0,MACAE,53.0,40.0,0.0,18.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,18.75,,,0.0,,,6.25,,,0.0,,,6.25,,,12.5,,,53.0,40.0,0.0
2010,FARMÁCIA,120922,,,5.0,MACAE,152.0,79.0,0.0,17.045454545454543,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.045454545454543,,,0.0,,,0.0,,,1.1363636363636365,,,4.545454545454546,,,12.5,,,152.0,79.0,0.0
2010,MEDICINA,121850,,,6.0,MACAE,81.0,59.0,0.0,24.137931034482758,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,24.137931034482758,,,10.344827586206897,,,0.0,,,0.0,,,3.4482758620689653,,,20.689655172413794,,,81.0,59.0,0.0
2010,NUTRIÇÃO,121852,,,5.0,MACAE,55.0,39.0,0.0,11.11111111111111,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,11.11111111111111,,,0.0,,,0.0,,,0.0,,,0.0,,,11.11111111111111,,,55.0,39.0,0.0
2010,QUÍMICA,120924,,,5.0,MACAE,87.0,46.0,0.0,29.310344827586203,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,29.310344827586203,,,10.344827586206897,,,0.0,,,1.7241379310344827,,,15.517241379310345,,,13.793103448275861,,,87.0,46.0,0.0
2010,ABI - CIÊNCIAS BIOLÓGICAS,5000669,,,4.0,CCS,281.0,127.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0,127.0,0.0
2010,ABI - FILOSOFIA,5000775,,,4.0,CFCH,134.0,85.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,85.0,0.0
2010,ADMINISTRAÇÃO,14365,,,5.0,CCJE,683.0,191.0,7.0,29.208633093525183,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,29.208633093525183,,,17.12230215827338,,,0.4316546762589928,,,3.741007194244604,,,16.69064748201439,,,12.51798561151079,,,683.0,191.0,7.0
2010,ARQUITETURA E URBANISMO,14333,,,5.0,CLA,1365.0,287.0,109.0,10.909090909090908,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,10.909090909090908,,,4.297520661157025,,,0.08264462809917356,,,0.743801652892562,,,4.297520661157025,,,6.6115702479338845,,,1365.0,287.0,109.0
2010,ARTES CÊNICAS - CENOGRAFIA,23965,,,4.0,CLA,135.0,39.0,14.0,14.285714285714285,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,14.285714285714285,,,2.6785714285714284,,,1.7857142857142856,,,4.464285714285714,,,6.25,,,8.035714285714286,,,135.0,39.0,14.0
2010,ARTES CÊNICAS - DIREÇÃO TEATRAL,23977,,,4.0,CFCH,63.0,15.0,1.0,30.434782608695656,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,30.434782608695656,,,10.144927536231885,,,4.3478260869565215,,,5.797101449275362,,,8.695652173913043,,,21.73913043478261,,,63.0,15.0,1.0
2010,ARTES CÊNICAS - INDUMENTÁRIA,35557,,,4.0,CLA,142.0,41.0,15.0,12.173913043478262,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,12.173913043478262,,,2.608695652173913,,,2.608695652173913,,,3.4782608695652173,,,1.7391304347826086,,,10.434782608695652,,,142.0,41.0,15.0
2010,ASTRONOMIA,14324,,,4.0,CCMN,61.0,19.0,1.0,36.36363636363637,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,36.36363636363637,,,24.242424242424242,,,0.0,,,1.5151515151515151,,,28.78787878787879,,,7.575757575757576,,,61.0,19.0,1.0
2010,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,99321,,,4.0,CCJE,145.0,40.0,35.0,7.894736842105263,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,7.894736842105263,,,0.0,,,0.0,,,0.0,,,1.7543859649122806,,,6.140350877192982,,,145.0,40.0,35.0
2010,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,1125885,,,4.0,CCJE,47.0,49.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,49.0,0.0
2010,CIÊNCIA DA COMPUTAÇÃO,85783,,,5.0,CCMN,562.0,104.0,74.0,14.869888475836431,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,14.869888475836431,,,6.691449814126393,,,0.18587360594795538,,,2.2304832713754648,,,12.267657992565056,,,2.6022304832713754,,,562.0,104.0,74.0
2010,CIÊNCIAS ATUARIAIS,14331,,,4.0,CCMN,122.0,56.0,26.0,23.25581395348837,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,23.25581395348837,,,11.627906976744185,,,0.0,,,1.1627906976744187,,,10.465116279069768,,,12.790697674418606,,,122.0,56.0,26.0
2010,CIÊNCIAS BIOLÓGICAS,44900,,,4.0,CCS,79.0,29.0,26.0,82.93515358361775,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,82.93515358361775,,,39.249146757679185,,,4.778156996587031,,,18.43003412969283,,,36.51877133105802,,,46.41638225255973,,,79.0,29.0,26.0
2010,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,112584,,,4.0,CCS,81.0,32.0,3.0,33.78378378378378,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,33.78378378378378,,,13.513513513513514,,,0.0,,,6.756756756756757,,,16.216216216216218,,,17.56756756756757,,,81.0,32.0,3.0
2010,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,112586,,,4.0,CCS,146.0,47.0,29.0,13.157894736842104,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,13.157894736842104,,,2.631578947368421,,,0.0,,,2.631578947368421,,,5.263157894736842,,,7.894736842105263,,,146.0,47.0,29.0
2010,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,112582,,,4.0,CCS,231.0,84.0,31.0,9.815950920245399,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,9.815950920245399,,,0.0,,,0.0,,,1.8404907975460123,,,3.067484662576687,,,6.748466257668712,,,231.0,84.0,31.0
2010,CIÊNCIAS CONTÁBEIS,14364,,,5.0,CCJE,731.0,176.0,100.0,7.5,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,7.5,,,2.3333333333333335,,,0.0,,,1.0,,,5.0,,,2.5,,,731.0,176.0,100.0
2010,CIÊNCIAS CONTÁBEIS,1125881,,,5.0,CCJE,56.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0,56.0,0.0
2010,CIÊNCIAS ECONÔMICAS,14366,,,4.0,CCJE,916.0,207.0,141.0,8.279430789133247,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,8.279430789133247,,,4.657179818887451,,,0.0,,,0.9055627425614489,,,5.433376455368694,,,2.846054333764554,,,916.0,207.0,141.0
2010,CIÊNCIAS MATEMÁTICAS E DA TERRA,116844,,,3.0,CCMN,218.0,165.0,0.0,48.03921568627451,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,48.03921568627451,,,16.666666666666664,,,0.9803921568627451,,,3.9215686274509802,,,27.450980392156865,,,20.588235294117645,,,218.0,165.0,0.0
2010,COMPOSIÇÃO DE INTERIOR,14337,,,4.0,CLA,135.0,39.0,14.0,17.94871794871795,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.94871794871795,,,8.547008547008547,,,0.0,,,0.8547008547008548,,,1.7094017094017095,,,16.23931623931624,,,135.0,39.0,14.0
2010,COMPOSIÇÃO PAISAGÍSTICA,14338,,,4.0,CLA,82.0,22.0,15.0,17.80821917808219,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.80821917808219,,,10.95890410958904,,,2.73972602739726,,,0.0,,,1.36986301369863,,,16.43835616438356,,,82.0,22.0,15.0
2010,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,23972,,,4.0,CFCH,214.0,72.0,51.0,12.345679012345679,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,12.345679012345679,,,11.11111111111111,,,0.0,,,0.0,,,5.555555555555555,,,6.790123456790123,,,214.0,72.0,51.0
2010,COMUNICAÇÃO VISUAL DESIGN,116842,,,4.0,CLA,231.0,77.0,4.0,14.917127071823206,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,14.917127071823206,,,9.94475138121547,,,0.0,,,0.5524861878453038,,,4.41988950276243,,,10.497237569060774,,,231.0,77.0,4.0
2010,CONSERVAÇÃO E RESTAURAÇÃO,1114294,,,4.0,CLA,19.0,20.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,20.0,0.0
2010,DANÇA,14372,,,5.0,CCS,233.0,40.0,12.0,12.272727272727273,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,12.272727272727273,,,0.9090909090909091,,,0.0,,,3.1818181818181817,,,0.0,,,13.18181818181818,,,233.0,40.0,12.0
2010,DANÇA,1107284,,,4.0,CCS,36.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,39.0,0.0
2010,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,1114299,,,4.0,CCJE,118.0,125.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.0,125.0,0.0
2010,DESENHO INDUSTRIAL - PROJETO DE PRODUTO,33825,,,4.0,CLA,258.0,49.0,25.0,7.52212389380531,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,7.52212389380531,,,1.7699115044247788,,,0.0,,,2.6548672566371683,,,1.3274336283185841,,,6.1946902654867255,,,258.0,49.0,25.0
2010,DIREITO,14363,,,5.0,CCJE,2669.0,533.0,410.0,4.429530201342282,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4.429530201342282,,,0.0,,,0.0,,,0.0,,,2.774049217002237,,,1.6554809843400446,,,2669.0,533.0,410.0
2010,EDUCAÇÃO ARTÍSTICA - ARTES PLÁSTICAS,30273,,,4.0,CLA,278.0,74.0,45.0,5.990783410138248,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,5.990783410138248,,,4.6082949308755765,,,0.0,,,0.0,,,0.9216589861751152,,,5.0691244239631335,,,278.0,74.0,45.0
2010,EDUCAÇÃO ARTÍSTICA - DESENHO,23969,,,4.0,CLA,188.0,50.0,10.0,24.175824175824175,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,24.175824175824175,,,10.43956043956044,,,2.7472527472527473,,,8.241758241758241,,,7.142857142857142,,,17.032967032967033,,,188.0,50.0,10.0
2010,EDUCAÇÃO FÍSICA,44892,,,5.0,CCS,800.0,218.0,85.0,11.009174311926607,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,11.009174311926607,,,3.5168195718654434,,,0.6116207951070336,,,1.529051987767584,,,7.79816513761468,,,3.211009174311927,,,800.0,218.0,85.0
2010,EDUCAÇÃO FÍSICA,44893,,,4.0,CCS,961.0,205.0,122.0,9.025270758122744,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,9.025270758122744,,,2.6474127557160045,,,0.36101083032490977,,,0.36101083032490977,,,6.859205776173286,,,2.166064981949458,,,961.0,205.0,122.0
2010,ENFERMAGEM E OBSTETRÍCIA,26611,,,4.0,CCS,616.0,144.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.0,144.0,125.0
2010,ENGENHARIA AMBIENTAL,83486,,,5.0,CT,178.0,48.0,20.0,4.411764705882353,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4.411764705882353,,,2.941176470588235,,,0.0,,,0.0,,,1.4705882352941175,,,2.941176470588235,,,178.0,48.0,20.0
2010,ENGENHARIA CIVIL,14351,,,5.0,CT,777.0,138.0,62.0,9.745762711864407,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,9.745762711864407,,,8.050847457627118,,,0.0,,,1.5536723163841808,,,6.9209039548022595,,,2.824858757062147,,,777.0,138.0,62.0
2010,ENGENHARIA DE ALIMENTOS,83910,,,5.0,CT,139.0,42.0,8.0,17.094017094017094,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.094017094017094,,,6.837606837606838,,,0.0,,,0.0,,,7.6923076923076925,,,9.401709401709402,,,139.0,42.0,8.0
2010,ENGENHARIA DE BIOPROCESSOS,83936,,,5.0,CT,140.0,43.0,1.0,6.730769230769231,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,6.730769230769231,,,1.9230769230769231,,,0.0,,,0.0,,,4.807692307692308,,,1.9230769230769231,,,140.0,43.0,1.0
2010,ENGENHARIA DE COMPUTAÇÃO E INFORMAÇÃO,83904,,,5.0,CT,136.0,25.0,24.0,6.722689075630252,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,6.722689075630252,,,1.680672268907563,,,0.0,,,0.0,,,5.042016806722689,,,1.680672268907563,,,136.0,25.0,24.0
2010,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,83906,,,5.0,CT,109.0,31.0,11.0,21.21212121212121,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,21.21212121212121,,,7.07070707070707,,,0.0,,,5.05050505050505,,,21.21212121212121,,,0.0,,,109.0,31.0,11.0
2010,ENGENHARIA DE MATERIAIS,14368,,,5.0,CT,140.0,41.0,11.0,20.8,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,20.8,,,7.199999999999999,,,0.8,,,2.4,,,11.200000000000001,,,9.6,,,140.0,41.0,11.0
2010,ENGENHARIA DE PETRÓLEO,83908,,,5.0,CT,144.0,33.0,18.0,10.483870967741936,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,10.483870967741936,,,6.451612903225806,,,0.8064516129032258,,,0.0,,,4.838709677419355,,,5.64516129032258,,,144.0,33.0,18.0
2010,ENGENHARIA DE PRODUÇÃO,14352,,,5.0,CT,450.0,93.0,60.0,4.8,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4.8,,,3.2,,,0.0,,,1.866666666666667,,,3.2,,,1.6,,,450.0,93.0,60.0
2010,ENGENHARIA ELETRÔNICA E DE COMPUTAÇÃO,85825,,,5.0,CT,431.0,102.0,45.0,15.424164524421593,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,15.424164524421593,,,6.940874035989718,,,0.0,,,2.570694087403599,,,11.825192802056556,,,3.5989717223650386,,,431.0,102.0,45.0
2010,ENGENHARIA ELÉTRICA,14350,,,5.0,CT,458.0,105.0,37.0,11.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,11.75,,,7.000000000000001,,,0.0,,,1.7500000000000002,,,8.0,,,3.75,,,458.0,105.0,37.0
2010,ENGENHARIA MECÂNICA,14355,,,5.0,CT,696.0,131.0,62.0,9.309791332263243,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,9.309791332263243,,,4.654895666131622,,,0.4815409309791332,,,0.9630818619582664,,,8.507223113964688,,,0.8025682182985553,,,696.0,131.0,62.0
2010,ENGENHARIA METALÚRGICA,14353,,,5.0,CT,157.0,37.0,14.0,19.463087248322147,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,19.463087248322147,,,12.751677852348994,,,0.6711409395973155,,,1.342281879194631,,,12.751677852348994,,,6.7114093959731544,,,157.0,37.0,14.0
2010,ENGENHARIA NAVAL E OCEÂNICA,14354,,,5.0,CT,435.0,81.0,49.0,4.838709677419355,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4.838709677419355,,,2.956989247311828,,,0.0,,,0.8064516129032258,,,4.56989247311828,,,0.2688172043010753,,,435.0,81.0,49.0
2010,ENGENHARIA NUCLEAR,1114293,,,5.0,CT,16.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,19.0,0.0
2010,ENGENHARIA QUÍMICA,14367,,,5.0,CT,798.0,145.0,133.0,4.392386530014641,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,4.392386530014641,,,3.6603221083455346,,,0.0,,,0.0,,,3.22108345534407,,,1.171303074670571,,,798.0,145.0,133.0
2010,ESTATÍSTICA,14330,,,4.0,CCMN,57.0,28.0,6.0,34.090909090909086,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,34.090909090909086,,,15.909090909090908,,,2.272727272727273,,,0.0,,,18.181818181818183,,,15.909090909090908,,,57.0,28.0,6.0
2010,FARMÁCIA,14369,,,5.0,CCS,640.0,149.0,73.0,5.5769230769230775,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,5.5769230769230775,,,1.3461538461538463,,,0.0,,,1.153846153846154,,,2.6923076923076925,,,2.8846153846153846,,,640.0,149.0,73.0
2010,FISIOTERAPIA,14373,,,4.0,CCS,345.0,90.0,57.0,5.555555555555555,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,5.555555555555555,,,0.0,,,0.0,,,0.0,,,1.8518518518518516,,,3.7037037037037033,,,345.0,90.0,57.0
2010,FONOAUDIOLOGIA,14376,,,4.0,CCS,355.0,87.0,66.0,7.26643598615917,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,7.26643598615917,,,3.1141868512110724,,,0.0,,,0.0,,,0.0,,,7.26643598615917,,,355.0,87.0,66.0
2010,FÍSICA,14323,,,4.0,CCMN,154.0,36.0,21.0,27.160493827160494,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,27.160493827160494,,,10.493827160493826,,,1.8518518518518516,,,2.4691358024691357,,,22.22222222222222,,,4.938271604938271,,,154.0,36.0,21.0
2010,FÍSICA,44363,,,5.0,CCMN,340.0,80.0,19.0,26.136363636363637,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,26.136363636363637,,,12.215909090909092,,,0.8522727272727272,,,3.125,,,21.022727272727273,,,5.113636363636364,,,340.0,80.0,19.0
2010,FÍSICA - FÍSICA MÉDICA,29307,,,4.0,CCMN,32.0,4.0,4.0,17.647058823529413,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,17.647058823529413,,,17.647058823529413,,,0.0,,,0.0,,,14.705882352941178,,,2.941176470588235,,,32.0,4.0,4.0
2010,GEOGRAFIA,14326,,,4.0,CCMN,215.0,69.0,17.0,50.67567567567568,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,50.67567567567568,,,38.85135135135135,,,3.3783783783783785,,,5.743243243243244,,,25.675675675675674,,,25.0,,,215.0,69.0,17.0
2010,GEOGRAFIA,314326,,,4.0,CCMN,298.0,48.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.0,48.0,56.0
2010,GEOLOGIA,14327,,,5.0,CCMN,232.0,37.0,36.0,8.450704225352112,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,8.450704225352112,,,3.286384976525822,,,1.4084507042253522,,,1.8779342723004695,,,5.633802816901409,,,2.8169014084507045,,,232.0,37.0,36.0
2010,GESTÃO PÚBLICA PARA O DESENVOLVIMENTO ECONÔMICO E SOCIAL,1114296,,,4.0,CCJE,89.0,101.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,101.0,0.0
2010,GRAVURA,14340,,,4.0,CLA,75.0,24.0,10.0,32.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,32.0,,,12.0,,,1.3333333333333335,,,8.0,,,16.0,,,16.0,,,75.0,24.0,10.0
2010,HISTÓRIA DA ARTE,113332,,,4.0,CLA,116.0,69.0,0.0,27.692307692307693,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,27.692307692307693,,,0.0,,,0.0,,,1.5384615384615385,,,9.230769230769232,,,18.461538461538463,,,116.0,69.0,0.0
2010,LETRAS,1114221,,,4.0,CLA,3.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0
2010,LETRAS,1114224,,,4.0,CLA,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,0.0
2010,LETRAS,1114225,,,4.0,CLA,7.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,2.0,1.0
2010,LETRAS,1114226,,,4.0,CLA,9.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,2.0
2010,LETRAS,1114229,,,4.0,CLA,14.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,0.0
2010,LETRAS,1114230,,,4.0,CLA,5.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,0.0
2010,MATEMÁTICA,14328,,,4.0,CCMN,59.0,16.0,5.0,46.913580246913575,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,46.913580246913575,,,14.814814814814813,,,3.7037037037037033,,,4.938271604938271,,,45.67901234567901,,,1.2345679012345678,,,59.0,16.0,5.0
2010,MATEMÁTICA,314328,,,4.0,CCMN,87.0,48.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,48.0,10.0
2010,MATEMÁTICA APLICADA,71061,,,4.0,CCMN,79.0,25.0,13.0,16.923076923076923,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,16.923076923076923,,,4.615384615384616,,,0.0,,,3.076923076923077,,,9.230769230769232,,,7.6923076923076925,,,79.0,25.0,13.0
2010,MEDICINA,14359,,,6.0,CCS,1248.0,195.0,189.0,1.2195121951219512,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,1.2195121951219512,,,0.0,,,0.0,,,0.0,,,0.6566604127579738,,,0.5628517823639775,,,1248.0,195.0,189.0
2010,METEOROLOGIA,14325,,,4.0,CCMN,125.0,41.0,18.0,14.285714285714285,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,14.285714285714285,,,4.081632653061225,,,0.0,,,2.0408163265306123,,,8.16326530612245,,,6.122448979591836,,,125.0,41.0,18.0
2010,MÙSICA - REGÊNCIA CORAL,122390,,,5.0,CLA,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
2010,MÚSICA,85786,,,4.0,CLA,186.0,40.0,24.0,21.50537634408602,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,21.50537634408602,,,5.913978494623656,,,1.0752688172043012,,,4.301075268817205,,,13.440860215053762,,,8.064516129032258,,,186.0,40.0,24.0
2010,MÚSICA - BANDOLIM,1114300,,,4.0,CLA,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,0.0
2010,MÚSICA - CANTO,35558,,,4.0,CLA,49.0,10.0,8.0,18.75,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,18.75,,,6.25,,,2.083333333333333,,,6.25,,,6.25,,,12.5,,,49.0,10.0,8.0
