CO_CURSO,NU_ANO_CENSO,CENTRO,NO_CURSO,CONCLUINTES,CONCLUINTES_FEM,CONCLUINTES_MASC,CONCLUINTES_DIURNO,CONCLUINTES_NOTURNO,CONCLUINTES_0_17,CONCLUINTES_18_24,CONCLUINTES_25_29,CONCLUINTES_30_34,CONCLUINTES_35_39,CONCLUINTES_40_49,CONCLUINTES_50_59,CONCLUINTES_60_MAIS,CONCLUINTES_BRANCA,CONCLUINTES_PRETA,CONCLUINTES_PARDA,CONCLUINTES_AMARELA,CONCLUINTES_INDIGENA,CONCLUINTES_CORND,CONCLUINTES_NACBRAS,CONCLUINTES_NACESTRANG,CONCLUINTES_DEFICIENTE,CONCLUINTES_FINANC,CONCLUINTES_FINANC_REEMB,CONCLUINTES_FIES,CONCLUINTES_RPFIES,CONCLUINTES_FINANC_REEMB_OUTROS,CONCLUINTES_FINANC_NREEMB,CONCLUINTES_PROUNII,CONCLUINTES_PROUNIP,CONCLUINTES_NRPFIES,CONCLUINTES_FINANC_NREEMB_OUTROS,CONCLUINTES_RESERVA_VAGA,CONCLUINTES_RVREDEPUBLICA,CONCLUINTES_RVETNICO,CONCLUINTES_RVPDEF,CONCLUINTES_RVSOCIAL_RF,CONCLUINTES_RVOUTROS,CONCLUINTES_PROCESCPUBLICA,CONCLUINTES_PROCESCPRIVADA,CONCLUINTES_PROCNAOINFORMADA,CONCLUINTES_PARFOR,CONCLUINTES_APOIO_SOCIAL,CONCLUINTES_ATIV_EXTRACURRICULAR,CONCLUINTES_MOB_ACADEMICA,CONCLUINTES_AMPLA
14360,2012,CCS,NUTRIÇÃO,65.0,62.0,3.0,65.0,0.0,0.0,52.0,12.0,0.0,0.0,1.0,0.0,0.0,49.0,4.0,10.0,1.0,0.0,1.0,65.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,65.0,37.0,0.0,65.0
14361,2012,CCS,ODONTOLOGIA,79.0,56.0,23.0,79.0,0.0,0.0,58.0,17.0,2.0,2.0,0.0,0.0,0.0,52.0,4.0,9.0,0.0,0.0,14.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,79.0,25.0,0.0,79.0
14349,2012,CFCH,PEDAGOGIA,63.0,60.0,3.0,43.0,20.0,0.0,13.0,29.0,6.0,5.0,5.0,5.0,0.0,37.0,3.0,17.0,1.0,0.0,5.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,63.0,27.0,0.0,63.0
14339,2012,CLA,PINTURA,17.0,12.0,5.0,17.0,0.0,0.0,3.0,5.0,1.0,3.0,0.0,4.0,1.0,10.0,1.0,3.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,1.0,0.0,17.0
14356,2012,CFCH,PSICOLOGIA,115.0,94.0,21.0,115.0,0.0,0.0,87.0,25.0,2.0,1.0,0.0,0.0,0.0,92.0,3.0,9.0,0.0,0.0,11.0,114.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,115.0,61.0,0.0,115.0
14332,2012,CCMN,QUÍMICA,30.0,20.0,10.0,30.0,0.0,0.0,17.0,12.0,0.0,0.0,1.0,0.0,0.0,19.0,2.0,8.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,16.0,0.0,30.0
45204,2012,CCMN,QUÍMICA,11.0,6.0,5.0,0.0,11.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,1.0,0.0,11.0
14379,2012,CT,QUÍMICA INDUSTRIAL,5.0,2.0,3.0,5.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,4.0,0.0,5.0
116840,2012,CCJE,RELAÇÕES INTERNACIONAIS,3.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,3.0
116838,2012,CCS,SAÚDE COLETIVA,12.0,12.0,0.0,12.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,11.0,0.0,12.0
14358,2012,CFCH,SERVIÇO SOCIAL,48.0,45.0,3.0,48.0,0.0,0.0,31.0,15.0,2.0,0.0,0.0,0.0,0.0,29.0,6.0,10.0,1.0,0.0,2.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,48.0,16.0,0.0,48.0
1106731,2012,CCS,TEORIA DA DANÇA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116836,2012,CCS,TERAPIA OCUPACIONAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121706,2013,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,9.0,5.0,4.0,9.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,9.0,0.0,0.0,9.0
1114292,2013,CAXIAS,CIÊNCIAS BIOLÓGICAS: BIOTECNOLOGIA,4.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,4.0
1114291,2013,CAXIAS,NANOTECNOLOGIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99287,2013,MACAE,CIÊNCIAS BIOLÓGICAS,21.0,17.0,4.0,21.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,7.0,0.0,21.0
121848,2013,MACAE,ENFERMAGEM E OBSTETRÍCIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120922,2013,MACAE,FARMÁCIA,27.0,22.0,5.0,27.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,1.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,27.0
121850,2013,MACAE,MEDICINA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121852,2013,MACAE,NUTRIÇÃO,3.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0
120924,2013,MACAE,QUÍMICA,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5000669,2013,CCS,ABI - CIÊNCIAS BIOLÓGICAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14365,2013,CCJE,ADMINISTRAÇÃO,88.0,42.0,46.0,88.0,0.0,0.0,52.0,34.0,1.0,1.0,0.0,0.0,0.0,57.0,2.0,12.0,1.0,0.0,16.0,85.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,87.0,3.0,0.0,88.0
14333,2013,CLA,ARQUITETURA E URBANISMO,148.0,115.0,33.0,148.0,0.0,0.0,47.0,88.0,11.0,1.0,0.0,1.0,0.0,104.0,4.0,25.0,4.0,1.0,10.0,147.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,148.0,17.0,0.0,148.0
23965,2013,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM CENOGRAFIA,18.0,13.0,5.0,18.0,0.0,0.0,4.0,8.0,3.0,0.0,1.0,1.0,1.0,11.0,0.0,3.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,18.0,4.0,0.0,18.0
23977,2013,CFCH,ARTES CÊNICAS COM HABILITAÇÃO EM DIREÇÃO TEATRAL,6.0,3.0,3.0,6.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,6.0
35557,2013,CLA,ARTES CÊNICAS COM HABILITAÇÃO EM INDUMENTÁRIA,24.0,21.0,3.0,24.0,0.0,0.0,10.0,9.0,4.0,0.0,1.0,0.0,0.0,15.0,0.0,2.0,0.0,1.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,24.0,8.0,0.0,24.0
14324,2013,CCMN,ASTRONOMIA,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0
99321,2013,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,6.0,5.0,1.0,6.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0
1125885,2013,CCJE,BIBLIOTECONOMIA E GESTÃO DE UNIDADES DE INFORMAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85783,2013,CCMN,CIÊNCIA DA COMPUTAÇÃO,52.0,5.0,47.0,52.0,0.0,0.0,26.0,25.0,1.0,0.0,0.0,0.0,0.0,39.0,3.0,8.0,0.0,0.0,2.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,6.0,0.0,52.0
14331,2013,CCMN,CIÊNCIAS ATUARIAIS,11.0,7.0,4.0,11.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,11.0,4.0,0.0,11.0
44900,2013,CCS,CIÊNCIAS BIOLÓGICAS,48.0,33.0,15.0,24.0,24.0,0.0,24.0,22.0,2.0,0.0,0.0,0.0,0.0,30.0,3.0,9.0,1.0,0.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,48.0,18.0,0.0,48.0
112584,2013,CCS,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,4.0,1.0,3.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0
112586,2013,CCS,CIÊNCIAS BIOLÓGICAS: MICROBIOLOGIA E IMUNOLOGIA,21.0,17.0,4.0,21.0,0.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,4.0,0.0,0.0,3.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,21.0,3.0,0.0,21.0
112582,2013,CCS,CIÊNCIAS BIOLÓGICAS: MODALIDADE MÉDICA,38.0,25.0,13.0,38.0,0.0,0.0,36.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,5.0,1.0,0.0,13.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,38.0,1.0,0.0,38.0
14364,2013,CCJE,CIÊNCIAS CONTÁBEIS,60.0,32.0,28.0,60.0,0.0,0.0,34.0,20.0,4.0,1.0,0.0,1.0,0.0,32.0,3.0,10.0,1.0,1.0,13.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,0.0,60.0,3.0,0.0,59.0
1125881,2013,CCJE,CIÊNCIAS CONTÁBEIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14366,2013,CCJE,CIÊNCIAS ECONÔMICAS,114.0,36.0,78.0,114.0,0.0,0.0,69.0,42.0,3.0,0.0,0.0,0.0,0.0,77.0,1.0,10.0,1.0,0.0,25.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,114.0,20.0,0.0,114.0
116844,2013,CCMN,CIÊNCIAS MATEMÁTICAS E DA TERRA,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
14348,2013,CFCH,CIÊNCIAS SOCIAIS,22.0,7.0,15.0,0.0,22.0,0.0,5.0,11.0,3.0,2.0,0.0,0.0,1.0,6.0,6.0,6.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,22.0,2.0,0.0,22.0
14337,2013,CLA,COMPOSIÇÃO DE INTERIOR,12.0,8.0,4.0,12.0,0.0,0.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,2.0,0.0,12.0
14338,2013,CLA,COMPOSIÇÃO PAISAGÍSTICA,6.0,3.0,3.0,6.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0,6.0
14357,2013,CFCH,COMUNICAÇÃO SOCIAL,206.0,132.0,74.0,27.0,179.0,0.0,153.0,44.0,3.0,2.0,4.0,0.0,0.0,130.0,4.0,22.0,0.0,0.0,50.0,204.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,205.0,0.0,206.0,15.0,0.0,206.0
116842,2013,CLA,COMUNICAÇÃO VISUAL DESIGN,20.0,13.0,7.0,20.0,0.0,0.0,8.0,11.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,5.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,6.0,0.0,20.0
1114294,2013,CLA,CONSERVAÇÃO E RESTAURAÇÃO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14372,2013,CCS,DANÇA,12.0,11.0,1.0,0.0,12.0,0.0,3.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,6.0,0.0,12.0
1107284,2013,CCS,DANÇA,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0
1114299,2013,CCJE,DEFESA E GESTÃO ESTRATÉGICA INTERNACIONAL,5.0,2.0,3.0,0.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,2.0,0.0,5.0
33825,2013,CLA,DESENHO INDUSTRIAL,36.0,13.0,23.0,36.0,0.0,0.0,16.0,16.0,2.0,0.0,2.0,0.0,0.0,25.0,1.0,6.0,1.0,0.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,36.0,2.0,0.0,36.0
14363,2013,CCJE,DIREITO,422.0,220.0,202.0,225.0,197.0,0.0,293.0,89.0,20.0,7.0,12.0,1.0,0.0,273.0,11.0,64.0,4.0,2.0,68.0,421.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,421.0,0.0,422.0,41.0,0.0,422.0
23969,2013,CLA,EDUCAÇÃO ARTÍSTICA - DESENHO,10.0,6.0,4.0,10.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,5.0,0.0,10.0
30273,2013,CLA,EDUCAÇÃO ARTÍSTICA COM HABILITAÇÃO EM ARTES PLÁSTICAS,44.0,28.0,16.0,44.0,0.0,0.0,13.0,21.0,5.0,5.0,0.0,0.0,0.0,25.0,2.0,12.0,0.0,1.0,4.0,44.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,44.0,11.0,0.0,44.0
44892,2013,CCS,EDUCAÇÃO FÍSICA,104.0,50.0,54.0,48.0,56.0,0.0,49.0,44.0,10.0,0.0,1.0,0.0,0.0,61.0,5.0,23.0,2.0,2.0,11.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,94.0,0.0,104.0,12.0,0.0,104.0
44893,2013,CCS,EDUCAÇÃO FÍSICA,106.0,51.0,55.0,106.0,0.0,0.0,56.0,41.0,7.0,2.0,0.0,0.0,0.0,55.0,4.0,18.0,1.0,2.0,26.0,106.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,98.0,0.0,106.0,12.0,0.0,106.0
26611,2013,CCS,ENFERMAGEM E OBSTETRÍCIA,128.0,117.0,11.0,128.0,0.0,0.0,91.0,37.0,0.0,0.0,0.0,0.0,0.0,60.0,4.0,28.0,6.0,0.0,30.0,128.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,127.0,0.0,128.0,28.0,0.0,128.0
83486,2013,CT,ENGENHARIA AMBIENTAL,19.0,11.0,8.0,19.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,19.0,1.0,0.0,19.0
14351,2013,CT,ENGENHARIA CIVIL,59.0,13.0,46.0,59.0,0.0,0.0,18.0,37.0,1.0,2.0,1.0,0.0,0.0,48.0,2.0,4.0,0.0,0.0,5.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,59.0,8.0,0.0,59.0
83910,2013,CT,ENGENHARIA DE ALIMENTOS,10.0,8.0,2.0,10.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,3.0,0.0,10.0
83936,2013,CT,ENGENHARIA DE BIOPROCESSOS,11.0,8.0,3.0,11.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,11.0
