CO_CURSO,NO_CURSO,ANO_INGRESSO,ANO_REFERENCIA,DURACAO,ANO_INTEGRALIZACAO,QT_INGRESSANTES,QT_PERMANENCIA,QT_CONCLUINTES,QT_DESISTENTES,TAP,TCA,TDA,TCAN,TADA
113332,HISTÓRIA DA ARTE,2010,2017,5,2014,73,25,1,2,34.2465753424658,20.5479452054795,45.2054794520548,1.36986301369863,2.73972602739726
113332,HISTÓRIA DA ARTE,2010,2018,5,2014,73,19,2,4,26.027397260274,23.2876712328767,50.6849315068493,2.73972602739726,5.47945205479452
113332,HISTÓRIA DA ARTE,2010,2019,5,2014,73,15,1,3,20.5479452054795,24.6575342465753,54.7945205479452,1.36986301369863,4.10958904109589
116836,TERAPIA OCUPACIONAL,2010,2010,5,2014,59,58,0,1,98.3050847457627,0.0,1.69491525423729,0.0,1.69491525423729
116836,TERAPIA OCUPACIONAL,2010,2011,5,2014,59,56,0,2,94.9152542372881,0.0,5.08474576271186,0.0,3.38983050847458
116836,TERAPIA OCUPACIONAL,2010,2012,5,2014,59,55,0,1,93.2203389830509,0.0,6.77966101694915,0.0,1.69491525423729
116836,TERAPIA OCUPACIONAL,2010,2013,5,2014,59,50,5,0,84.7457627118644,8.47457627118644,6.77966101694915,8.47457627118644,0.0
116836,TERAPIA OCUPACIONAL,2010,2014,5,2014,59,16,33,1,27.1186440677966,64.406779661017,8.47457627118644,55.9322033898305,1.69491525423729
116836,TERAPIA OCUPACIONAL,2010,2015,5,2014,59,11,4,1,18.6440677966102,71.1864406779661,10.1694915254237,6.77966101694915,1.69491525423729
116836,TERAPIA OCUPACIONAL,2010,2016,5,2014,59,7,3,1,11.864406779661,76.271186440678,11.864406779661,5.08474576271186,1.69491525423729
116836,TERAPIA OCUPACIONAL,2010,2017,5,2014,59,3,3,1,5.08474576271186,81.3559322033898,13.5593220338983,5.08474576271186,1.69491525423729
116836,TERAPIA OCUPACIONAL,2010,2018,5,2014,59,1,0,2,1.69491525423729,81.3559322033898,16.9491525423729,0.0,3.38983050847458
116836,TERAPIA OCUPACIONAL,2010,2019,5,2014,59,0,0,1,0.0,81.3559322033898,18.6440677966102,0.0,1.69491525423729
116838,SAÚDE COLETIVA,2010,2010,5,2014,33,33,0,0,100.0,0.0,0.0,0.0,0.0
116838,SAÚDE COLETIVA,2010,2011,5,2014,33,30,0,3,90.9090909090909,0.0,9.09090909090909,0.0,9.09090909090909
116838,SAÚDE COLETIVA,2010,2012,5,2014,33,29,0,1,87.8787878787879,0.0,12.1212121212121,0.0,3.03030303030303
116838,SAÚDE COLETIVA,2010,2013,5,2014,33,17,7,5,51.5151515151515,21.2121212121212,27.2727272727273,21.2121212121212,15.1515151515152
116838,SAÚDE COLETIVA,2010,2014,5,2014,33,10,6,1,30.3030303030303,39.3939393939394,30.3030303030303,18.1818181818182,3.03030303030303
116838,SAÚDE COLETIVA,2010,2015,5,2014,33,3,7,0,9.09090909090909,60.6060606060606,30.3030303030303,21.2121212121212,0.0
116838,SAÚDE COLETIVA,2010,2016,5,2014,33,0,2,1,0.0,66.6666666666667,33.3333333333333,6.06060606060606,3.03030303030303
116838,SAÚDE COLETIVA,2010,2017,5,2014,33,0,0,0,0.0,66.6666666666667,33.3333333333333,0.0,0.0
116838,SAÚDE COLETIVA,2010,2018,5,2014,33,0,0,0,0.0,66.6666666666667,33.3333333333333,0.0,0.0
116838,SAÚDE COLETIVA,2010,2019,5,2014,33,0,0,0,0.0,66.6666666666667,33.3333333333333,0.0,0.0
116840,RELAÇÕES INTERNACIONAIS,2010,2010,5,2014,126,123,0,3,97.6190476190476,0.0,2.38095238095238,0.0,2.38095238095238
116840,RELAÇÕES INTERNACIONAIS,2010,2011,5,2014,126,116,0,7,92.0634920634921,0.0,7.93650793650794,0.0,5.55555555555556
116840,RELAÇÕES INTERNACIONAIS,2010,2012,5,2014,126,106,0,10,84.1269841269841,0.0,15.8730158730159,0.0,7.93650793650794
116840,RELAÇÕES INTERNACIONAIS,2010,2013,5,2014,126,98,0,8,77.7777777777778,0.0,22.2222222222222,0.0,6.34920634920635
116840,RELAÇÕES INTERNACIONAIS,2010,2014,5,2014,126,74,21,3,58.7301587301587,16.6666666666667,24.6031746031746,16.6666666666667,2.38095238095238
116840,RELAÇÕES INTERNACIONAIS,2010,2015,5,2014,126,41,30,3,32.5396825396825,40.4761904761905,26.984126984127,23.8095238095238,2.38095238095238
116840,RELAÇÕES INTERNACIONAIS,2010,2016,5,2014,126,24,13,4,19.0476190476191,50.7936507936508,30.1587301587302,10.3174603174603,3.17460317460317
116840,RELAÇÕES INTERNACIONAIS,2010,2017,5,2014,126,16,6,2,12.6984126984127,55.5555555555556,31.7460317460318,4.76190476190476,1.58730158730159
116840,RELAÇÕES INTERNACIONAIS,2010,2018,5,2014,126,6,6,4,4.76190476190476,60.3174603174603,34.9206349206349,4.76190476190476,3.17460317460317
116840,RELAÇÕES INTERNACIONAIS,2010,2019,5,2014,126,4,0,2,3.17460317460317,60.3174603174603,36.5079365079365,0.0,1.58730158730159
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2010,4,2013,83,82,0,1,98.7951807228916,0.0,1.20481927710843,0.0,1.20481927710843
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2011,4,2013,83,76,1,5,91.566265060241,1.20481927710843,7.2289156626506,1.20481927710843,6.02409638554217
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2012,4,2013,83,69,0,7,83.1325301204819,1.20481927710843,15.6626506024096,0.0,8.43373493975904
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2013,4,2013,83,65,1,3,78.3132530120482,2.40963855421687,19.2771084337349,1.20481927710843,3.6144578313253
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2014,4,2013,83,58,5,2,69.8795180722892,8.43373493975904,21.6867469879518,6.02409638554217,2.40963855421687
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2015,4,2013,83,44,14,0,53.0120481927711,25.3012048192771,21.6867469879518,16.8674698795181,0.0
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2016,4,2013,83,27,17,0,32.5301204819277,45.7831325301205,21.6867469879518,20.4819277108434,0.0
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2017,4,2013,83,14,10,3,16.8674698795181,57.8313253012048,25.3012048192771,12.0481927710843,3.6144578313253
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2018,4,2013,83,9,4,1,10.8433734939759,62.6506024096386,26.5060240963855,4.81927710843374,1.20481927710843
116842,COMUNICAÇÃO VISUAL DESIGN,2010,2019,4,2013,83,5,1,3,6.02409638554217,63.855421686747,30.1204819277108,1.20481927710843,3.6144578313253
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2010,4,2013,169,161,0,8,95.2662721893491,0.0,4.73372781065089,0.0,4.73372781065089
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2011,4,2013,169,128,1,32,75.7396449704142,0.591715976331361,23.6686390532544,0.591715976331361,18.9349112426036
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2012,4,2013,169,76,0,52,44.9704142011834,0.591715976331361,54.4378698224852,0.0,30.7692307692308
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2013,4,2013,169,49,0,27,28.9940828402367,0.591715976331361,70.414201183432,0.0,15.9763313609467
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2014,4,2013,169,32,0,17,18.9349112426036,0.591715976331361,80.4733727810651,0.0,10.0591715976331
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2015,4,2013,169,23,1,8,13.6094674556213,1.18343195266272,85.207100591716,0.591715976331361,4.73372781065089
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2016,4,2013,169,10,3,10,5.91715976331361,2.95857988165681,91.1242603550296,1.77514792899408,5.91715976331361
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2017,4,2013,169,8,0,2,4.73372781065089,2.95857988165681,92.3076923076923,0.0,1.18343195266272
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2018,4,2013,169,6,1,1,3.55029585798817,3.55029585798817,92.8994082840237,0.591715976331361,0.591715976331361
116844,CIÊNCIAS MATEMÁTICAS E DA TERRA,2010,2019,4,2013,169,4,0,2,2.36686390532544,3.55029585798817,94.0828402366864,0.0,1.18343195266272
120922,FARMÁCIA,2010,2010,6,2015,80,78,0,2,97.5,0.0,2.5,0.0,2.5
120922,FARMÁCIA,2010,2011,6,2015,80,69,0,9,86.25,0.0,13.75,0.0,11.25
120922,FARMÁCIA,2010,2012,6,2015,80,67,0,2,83.75,0.0,16.25,0.0,2.5
120922,FARMÁCIA,2010,2013,6,2015,80,59,0,8,73.75,0.0,26.25,0.0,10.0
120922,FARMÁCIA,2010,2014,6,2015,80,52,2,5,65.0,2.5,32.5,2.5,6.25
120922,FARMÁCIA,2010,2015,6,2015,80,29,20,3,36.25,27.5,36.25,25.0,3.75
120922,FARMÁCIA,2010,2016,6,2015,80,7,22,0,8.75,55.0,36.25,27.5,0.0
120922,FARMÁCIA,2010,2017,6,2015,80,5,2,0,6.25,57.5,36.25,2.5,0.0
120922,FARMÁCIA,2010,2018,6,2015,80,3,2,0,3.75,60.0,36.25,2.5,0.0
120922,FARMÁCIA,2010,2019,6,2015,80,1,1,1,1.25,61.25,37.5,1.25,1.25
120924,QUÍMICA,2010,2010,6,2015,47,44,0,3,93.6170212765958,0.0,6.38297872340426,0.0,6.38297872340426
120924,QUÍMICA,2010,2011,6,2015,47,36,0,8,76.5957446808511,0.0,23.4042553191489,0.0,17.0212765957447
120924,QUÍMICA,2010,2012,6,2015,47,32,1,3,68.0851063829787,2.12765957446808,29.7872340425532,2.12765957446808,6.38297872340426
120924,QUÍMICA,2010,2013,6,2015,47,27,0,5,57.4468085106383,2.12765957446808,40.4255319148936,0.0,10.6382978723404
120924,QUÍMICA,2010,2014,6,2015,47,14,2,11,29.7872340425532,6.38297872340426,63.8297872340426,4.25531914893617,23.4042553191489
120924,QUÍMICA,2010,2015,6,2015,47,10,1,3,21.2765957446809,8.51063829787234,70.2127659574468,2.12765957446808,6.38297872340426
120924,QUÍMICA,2010,2016,6,2015,47,8,0,2,17.0212765957447,8.51063829787234,74.468085106383,0.0,4.25531914893617
120924,QUÍMICA,2010,2017,6,2015,47,4,2,2,8.51063829787234,12.7659574468085,78.7234042553192,4.25531914893617,4.25531914893617
120924,QUÍMICA,2010,2018,6,2015,47,1,2,1,2.12765957446808,17.0212765957447,80.8510638297872,4.25531914893617,2.12765957446808
120924,QUÍMICA,2010,2019,6,2015,47,0,0,1,0.0,17.0212765957447,82.9787234042553,0.0,2.12765957446808
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2010,5,2014,29,29,0,0,100.0,0.0,0.0,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2011,5,2014,29,24,0,5,82.7586206896552,0.0,17.2413793103448,0.0,17.2413793103448
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2012,5,2014,29,21,0,3,72.4137931034483,0.0,27.5862068965517,0.0,10.3448275862069
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2013,5,2014,29,12,0,9,41.3793103448276,0.0,58.6206896551724,0.0,31.0344827586207
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2014,5,2014,29,9,2,1,31.0344827586207,6.89655172413793,62.0689655172414,6.89655172413793,3.44827586206896
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2015,5,2014,29,7,2,0,24.1379310344828,13.7931034482759,62.0689655172414,6.89655172413793,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2016,5,2014,29,5,2,0,17.2413793103448,20.6896551724138,62.0689655172414,6.89655172413793,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2017,5,2014,29,4,0,1,13.7931034482759,20.6896551724138,65.5172413793103,0.0,3.44827586206896
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2018,5,2014,29,4,0,0,13.7931034482759,20.6896551724138,65.5172413793103,0.0,0.0
121706,CIÊNCIAS BIOLÓGICAS: BIOFÍSICA,2010,2019,5,2014,29,2,0,2,6.89655172413793,20.6896551724138,72.4137931034483,0.0,6.89655172413793
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2010,6,2015,42,42,0,0,100.0,0.0,0.0,0.0,0.0
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2011,6,2015,42,37,0,5,88.0952380952381,0.0,11.9047619047619,0.0,11.9047619047619
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2012,6,2015,42,33,0,4,78.5714285714286,0.0,21.4285714285714,0.0,9.52380952380952
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2013,6,2015,42,29,0,4,69.0476190476191,0.0,30.9523809523809,0.0,9.52380952380952
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2014,6,2015,42,22,4,3,52.3809523809524,9.52380952380952,38.0952380952381,9.52380952380952,7.14285714285714
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2015,6,2015,42,15,5,2,35.7142857142857,21.4285714285714,42.8571428571428,11.9047619047619,4.76190476190476
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2016,6,2015,42,12,3,0,28.5714285714286,28.5714285714286,42.8571428571428,7.14285714285714,0.0
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2017,6,2015,42,7,2,3,16.6666666666667,33.3333333333333,50.0,4.76190476190476,7.14285714285714
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2018,6,2015,42,4,2,1,9.52380952380952,38.0952380952381,52.3809523809524,4.76190476190476,2.38095238095238
121848,ENFERMAGEM E OBSTETRÍCIA,2010,2019,6,2015,42,1,3,0,2.38095238095238,45.2380952380952,52.3809523809524,7.14285714285714,0.0
121850,MEDICINA,2010,2010,7,2016,60,58,0,2,96.6666666666667,0.0,3.33333333333333,0.0,3.33333333333333
121850,MEDICINA,2010,2011,7,2016,60,56,0,2,93.3333333333333,0.0,6.66666666666667,0.0,3.33333333333333
121850,MEDICINA,2010,2012,7,2016,60,49,0,7,81.6666666666667,0.0,18.3333333333333,0.0,11.6666666666667
121850,MEDICINA,2010,2013,7,2016,60,47,0,2,78.3333333333333,0.0,21.6666666666667,0.0,3.33333333333333
121850,MEDICINA,2010,2014,7,2016,60,45,0,2,75.0,0.0,25.0,0.0,3.33333333333333
121850,MEDICINA,2010,2015,7,2016,60,25,20,0,41.6666666666667,33.3333333333333,25.0,33.3333333333333,0.0
121850,MEDICINA,2010,2016,7,2016,60,4,21,0,6.66666666666667,68.3333333333333,25.0,35.0,0.0
121850,MEDICINA,2010,2017,7,2016,60,2,2,0,3.33333333333333,71.6666666666667,25.0,3.33333333333333,0.0
121850,MEDICINA,2010,2018,7,2016,60,2,0,0,3.33333333333333,71.6666666666667,25.0,0.0,0.0
121850,MEDICINA,2010,2019,7,2016,60,1,1,0,1.66666666666667,73.3333333333333,25.0,1.66666666666667,0.0
121852,NUTRIÇÃO,2010,2010,5,2014,40,40,0,0,100.0,0.0,0.0,0.0,0.0
121852,NUTRIÇÃO,2010,2011,5,2014,40,32,0,8,80.0,0.0,20.0,0.0,20.0
121852,NUTRIÇÃO,2010,2012,5,2014,40,30,0,2,75.0,0.0,25.0,0.0,5.0
121852,NUTRIÇÃO,2010,2013,5,2014,40,27,0,3,67.5,0.0,32.5,0.0,7.5
121852,NUTRIÇÃO,2010,2014,5,2014,40,13,12,2,32.5,30.0,37.5,30.0,5.0
121852,NUTRIÇÃO,2010,2015,5,2014,40,8,4,1,20.0,40.0,40.0,10.0,2.5
121852,NUTRIÇÃO,2010,2016,5,2014,40,4,4,0,10.0,50.0,40.0,10.0,0.0
121852,NUTRIÇÃO,2010,2017,5,2014,40,4,0,0,10.0,50.0,40.0,0.0,0.0
121852,NUTRIÇÃO,2010,2018,5,2014,40,2,2,0,5.0,55.0,40.0,5.0,0.0
121852,NUTRIÇÃO,2010,2019,5,2014,40,0,2,0,0.0,60.0,40.0,5.0,0.0
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2010,6,2015,6,6,0,0,100.0,0.0,0.0,0.0,0.0
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2011,6,2015,6,5,0,1,83.3333333333333,0.0,16.6666666666667,0.0,16.6666666666667
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2012,6,2015,6,5,0,0,83.3333333333333,0.0,16.6666666666667,0.0,0.0
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2013,6,2015,6,4,0,1,66.6666666666667,0.0,33.3333333333333,0.0,16.6666666666667
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2014,6,2015,6,3,1,0,50.0,16.6666666666667,33.3333333333333,16.6666666666667,0.0
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2015,6,2015,6,2,0,1,33.3333333333333,16.6666666666667,50.0,0.0,16.6666666666667
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2016,6,2015,6,1,1,0,16.6666666666667,33.3333333333333,50.0,16.6666666666667,0.0
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2017,6,2015,6,1,0,0,16.6666666666667,33.3333333333333,50.0,0.0,0.0
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2018,6,2015,6,0,0,1,0.0,33.3333333333333,66.6666666666667,0.0,16.6666666666667
122392,MÚSICA - REGÊNCIA ORQUESTRAL,2010,2019,6,2015,6,0,0,0,0.0,33.3333333333333,66.6666666666667,0.0,0.0
123365,QUÍMICA,2010,2010,5,2014,87,87,0,0,100.0,0.0,0.0,0.0,0.0
123365,QUÍMICA,2010,2011,5,2014,87,41,0,46,47.1264367816092,0.0,52.8735632183908,0.0,52.8735632183908
123365,QUÍMICA,2010,2012,5,2014,87,24,0,17,27.5862068965517,0.0,72.4137931034483,0.0,19.5402298850575
123365,QUÍMICA,2010,2013,5,2014,87,16,0,8,18.3908045977011,0.0,81.6091954022989,0.0,9.19540229885057
123365,QUÍMICA,2010,2014,5,2014,87,13,0,3,14.9425287356322,0.0,85.0574712643678,0.0,3.44827586206896
123365,QUÍMICA,2010,2015,5,2014,87,12,1,0,13.7931034482759,1.14942528735632,85.0574712643678,1.14942528735632,0.0
123365,QUÍMICA,2010,2016,5,2014,87,9,0,3,10.3448275862069,1.14942528735632,88.5057471264368,0.0,3.44827586206896
123365,QUÍMICA,2010,2017,5,2014,87,7,0,2,8.04597701149425,1.14942528735632,90.8045977011494,0.0,2.29885057471264
123365,QUÍMICA,2010,2018,5,2014,87,5,0,2,5.74712643678161,1.14942528735632,93.1034482758621,0.0,2.29885057471264
123365,QUÍMICA,2010,2019,5,2014,87,4,0,1,4.59770114942529,1.14942528735632,94.2528735632184,0.0,1.14942528735632
314326,GEOGRAFIA,2010,2010,5,2014,51,51,0,0,100.0,0.0,0.0,0.0,0.0
314326,GEOGRAFIA,2010,2011,5,2014,51,45,0,6,88.2352941176471,0.0,11.7647058823529,0.0,11.7647058823529
314326,GEOGRAFIA,2010,2012,5,2014,51,36,1,8,70.5882352941177,1.96078431372549,27.4509803921569,1.96078431372549,15.6862745098039
314326,GEOGRAFIA,2010,2013,5,2014,51,28,5,3,54.9019607843137,11.7647058823529,33.3333333333333,9.80392156862745,5.88235294117647
314326,GEOGRAFIA,2010,2014,5,2014,51,18,8,2,35.2941176470588,27.4509803921569,37.2549019607843,15.6862745098039,3.92156862745098
314326,GEOGRAFIA,2010,2015,5,2014,51,12,5,1,23.5294117647059,37.2549019607843,39.2156862745098,9.80392156862745,1.96078431372549
314326,GEOGRAFIA,2010,2016,5,2014,51,7,4,1,13.7254901960784,45.0980392156863,41.1764705882353,7.84313725490196,1.96078431372549
314326,GEOGRAFIA,2010,2017,5,2014,51,4,0,3,7.84313725490196,45.0980392156863,47.0588235294118,0.0,5.88235294117647
314326,GEOGRAFIA,2010,2018,5,2014,51,3,0,1,5.88235294117647,45.0980392156863,49.0196078431373,0.0,1.96078431372549
314326,GEOGRAFIA,2010,2019,5,2014,51,1,0,2,1.96078431372549,45.0980392156863,52.9411764705882,0.0,3.92156862745098
314328,MATEMÁTICA,2010,2010,5,2014,49,44,0,5,89.7959183673469,0.0,10.2040816326531,0.0,10.2040816326531
314328,MATEMÁTICA,2010,2011,5,2014,49,26,1,17,53.0612244897959,2.04081632653061,44.8979591836735,2.04081632653061,34.6938775510204
314328,MATEMÁTICA,2010,2012,5,2014,49,16,1,9,32.6530612244898,4.08163265306122,63.265306122449,2.04081632653061,18.3673469387755
314328,MATEMÁTICA,2010,2013,5,2014,49,8,3,5,16.3265306122449,10.2040816326531,73.469387755102,6.12244897959184,10.2040816326531
314328,MATEMÁTICA,2010,2014,5,2014,49,5,0,3,10.2040816326531,10.2040816326531,79.5918367346939,0.0,6.12244897959184
314328,MATEMÁTICA,2010,2015,5,2014,49,5,0,0,10.2040816326531,10.2040816326531,79.5918367346939,0.0,0.0
314328,MATEMÁTICA,2010,2016,5,2014,49,3,0,2,6.12244897959184,10.2040816326531,83.6734693877551,0.0,4.08163265306122
314328,MATEMÁTICA,2010,2017,5,2014,49,2,0,1,4.08163265306122,10.2040816326531,85.7142857142857,0.0,2.04081632653061
314328,MATEMÁTICA,2010,2018,5,2014,49,2,0,0,4.08163265306122,10.2040816326531,85.7142857142857,0.0,0.0
314328,MATEMÁTICA,2010,2019,5,2014,49,2,0,0,4.08163265306122,10.2040816326531,85.7142857142857,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2010,5,2014,47,47,0,0,100.0,0.0,0.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2011,5,2014,47,47,0,0,100.0,0.0,0.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2012,5,2014,47,47,0,0,100.0,0.0,0.0,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2013,5,2014,47,40,6,1,85.1063829787234,12.7659574468085,2.12765957446808,12.7659574468085,2.12765957446808
314345,CIÊNCIAS BIOLÓGICAS,2010,2014,5,2014,47,0,0,40,0.0,12.7659574468085,87.2340425531915,0.0,85.1063829787234
314345,CIÊNCIAS BIOLÓGICAS,2010,2015,5,2014,47,0,0,0,0.0,12.7659574468085,87.2340425531915,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2016,5,2014,47,0,0,0,0.0,12.7659574468085,87.2340425531915,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2017,5,2014,47,0,0,0,0.0,12.7659574468085,87.2340425531915,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2018,5,2014,47,0,0,0,0.0,12.7659574468085,87.2340425531915,0.0,0.0
314345,CIÊNCIAS BIOLÓGICAS,2010,2019,5,2014,47,0,0,0,0.0,12.7659574468085,87.2340425531915,0.0,0.0
314346,FILOSOFIA,2010,2010,5,2014,101,101,0,0,100.0,0.0,0.0,0.0,0.0
314346,FILOSOFIA,2010,2011,5,2014,101,92,0,9,91.0891089108911,0.0,8.91089108910891,0.0,8.91089108910891
314346,FILOSOFIA,2010,2012,5,2014,101,42,0,50,41.5841584158416,0.0,58.4158415841584,0.0,49.5049504950495
314346,FILOSOFIA,2010,2013,5,2014,101,25,2,15,24.7524752475247,1.98019801980198,73.2673267326733,1.98019801980198,14.8514851485149
314346,FILOSOFIA,2010,2014,5,2014,101,20,2,3,19.8019801980198,3.96039603960396,76.2376237623762,1.98019801980198,2.97029702970297
314346,FILOSOFIA,2010,2015,5,2014,101,14,3,3,13.8613861386139,6.93069306930693,79.2079207920792,2.97029702970297,2.97029702970297
314346,FILOSOFIA,2010,2016,5,2014,101,10,1,3,9.9009900990099,7.92079207920792,82.1782178217822,0.99009900990099,2.97029702970297
314346,FILOSOFIA,2010,2017,5,2014,101,8,0,2,7.92079207920792,7.92079207920792,84.1584158415842,0.0,1.98019801980198
314346,FILOSOFIA,2010,2018,5,2014,101,7,0,1,6.93069306930693,7.92079207920792,85.1485148514851,0.0,0.99009900990099
314346,FILOSOFIA,2010,2019,5,2014,101,7,0,0,6.93069306930693,7.92079207920792,85.1485148514851,0.0,0.0
314347,HISTÓRIA,2010,2010,5,2014,24,6,18,0,25.0,75.0,0.0,75.0,0.0
314347,HISTÓRIA,2010,2011,5,2014,24,2,0,4,8.33333333333333,75.0,16.6666666666667,0.0,16.6666666666667
314347,HISTÓRIA,2010,2012,5,2014,24,0,0,2,0.0,75.0,25.0,0.0,8.33333333333333
314347,HISTÓRIA,2010,2013,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314347,HISTÓRIA,2010,2014,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314347,HISTÓRIA,2010,2015,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314347,HISTÓRIA,2010,2016,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314347,HISTÓRIA,2010,2017,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314347,HISTÓRIA,2010,2018,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314347,HISTÓRIA,2010,2019,5,2014,24,0,0,0,0.0,75.0,25.0,0.0,0.0
314348,CIÊNCIAS SOCIAIS,2010,2010,5,2014,146,143,0,3,97.9452054794521,0.0,2.05479452054794,0.0,2.05479452054794
314348,CIÊNCIAS SOCIAIS,2010,2011,5,2014,146,113,1,29,77.3972602739726,0.684931506849315,21.9178082191781,0.684931506849315,19.8630136986301
314348,CIÊNCIAS SOCIAIS,2010,2012,5,2014,146,101,1,11,69.1780821917808,1.36986301369863,29.4520547945205,0.684931506849315,7.53424657534247
314348,CIÊNCIAS SOCIAIS,2010,2013,5,2014,146,79,13,9,54.1095890410959,10.2739726027397,35.6164383561644,8.9041095890411,6.16438356164384
314348,CIÊNCIAS SOCIAIS,2010,2014,5,2014,146,35,31,13,23.972602739726,31.5068493150685,44.5205479452055,21.2328767123288,8.9041095890411
314348,CIÊNCIAS SOCIAIS,2010,2015,5,2014,146,23,9,3,15.7534246575342,37.6712328767123,46.5753424657534,6.16438356164384,2.05479452054794
314348,CIÊNCIAS SOCIAIS,2010,2016,5,2014,146,14,7,2,9.58904109589041,42.4657534246575,47.9452054794521,4.79452054794521,1.36986301369863
314348,CIÊNCIAS SOCIAIS,2010,2017,5,2014,146,7,3,4,4.79452054794521,44.5205479452055,50.6849315068493,2.05479452054794,2.73972602739726
314348,CIÊNCIAS SOCIAIS,2010,2018,5,2014,146,5,0,2,3.42465753424657,44.5205479452055,52.0547945205479,0.0,1.36986301369863
314348,CIÊNCIAS SOCIAIS,2010,2019,5,2014,146,3,1,1,2.05479452054794,45.2054794520548,52.7397260273973,0.684931506849315,0.684931506849315
1106731,TEORIA DA DANÇA,2010,2010,5,2014,14,14,0,0,100.0,0.0,0.0,0.0,0.0
1106731,TEORIA DA DANÇA,2010,2011,5,2014,14,11,0,3,78.5714285714286,0.0,21.4285714285714,0.0,21.4285714285714
1106731,TEORIA DA DANÇA,2010,2012,5,2014,14,8,0,3,57.1428571428572,0.0,42.8571428571428,0.0,21.4285714285714
1106731,TEORIA DA DANÇA,2010,2013,5,2014,14,7,0,1,50.0,0.0,50.0,0.0,7.14285714285714
1106731,TEORIA DA DANÇA,2010,2014,5,2014,14,5,0,2,35.7142857142857,0.0,64.2857142857143,0.0,14.2857142857143
1106731,TEORIA DA DANÇA,2010,2015,5,2014,14,3,0,2,21.4285714285714,0.0,78.5714285714286,0.0,14.2857142857143
