NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVETNICO,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVETNICO,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVETNICO,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Visuais,30273,Artes formação de professor,"""0114A01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,51,51,0,0,40,0,11,0,1225,1225,0,0,1199,0,26,0,47,39,8,47,0,40,0,40,0,0,0,0,0,7,0,0,0,40,4,0,0,2,0,1,29,7,11,0,0,0,235,171,64,235,0,0,142,60,11,7,7,4,4,126,39,61,2,1,6,36,28,8,36,0,0,10,15,3,3,3,1,1,17,5,11,1,0,2,47,0,235,0,36,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,9,0,9,0,112,112,64,2,57,0,15,15,12,2,8,0,29,25,4,0,25,22,0,138,95,2,20,14,2,0,0,0,0,293,47,235,36,153,25,144,16,1,0,1,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Visuais - Escultura,1175204,Artes visuais,"""0213A03""",2,Artes e humanidades,21,Artes,213,Belas artes,1.0,1,1,1,1,39,39,0,0,30,0,9,0,331,331,0,0,326,0,5,0,31,22,9,31,0,30,0,30,0,0,0,0,0,1,0,0,0,29,2,0,0,0,0,0,20,6,5,0,0,0,125,79,46,125,0,0,72,38,8,3,0,3,1,67,22,30,0,4,2,8,7,1,8,0,0,7,0,1,0,0,0,0,4,1,2,0,1,0,31,0,125,0,8,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,7,0,8,0,68,68,43,0,40,0,4,4,4,0,3,0,25,26,5,0,19,12,0,77,48,0,4,4,0,0,0,0,0,181,31,125,8,76,2,65,7,1,0,1,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Artes Visuais - Gravura,14340,Artes visuais,"""0213A03""",2,Artes e humanidades,21,Artes,213,Belas artes,1.0,1,1,1,1,41,41,0,0,25,0,16,0,326,326,0,0,317,0,9,0,32,25,7,32,0,25,0,25,0,0,0,0,0,7,0,0,0,28,3,0,0,0,1,0,16,9,7,0,0,0,125,85,40,125,0,0,84,22,12,4,3,0,0,57,27,36,0,1,4,6,3,3,6,0,0,0,2,2,1,1,0,0,2,2,2,0,0,0,32,0,125,0,6,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,10,0,8,0,58,58,42,0,33,0,2,2,2,0,1,0,12,14,3,0,18,14,0,69,56,0,4,2,0,0,0,0,0,154,32,125,6,51,4,50,2,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Astronomia,14324,Astronomia,"""0533A01""",5,"Ciências naturais, matemática e estatística",53,Ciências físicas,533,Física,1.0,1,1,1,1,41,41,0,0,30,0,11,0,596,596,0,0,589,0,7,0,36,16,20,36,0,29,0,29,0,0,0,0,0,7,0,0,0,33,1,0,1,0,0,1,25,2,8,0,0,1,123,60,63,123,0,0,93,24,3,3,0,0,0,78,8,33,2,0,2,6,1,5,6,0,0,4,2,0,0,0,0,0,3,0,3,0,0,0,36,0,123,0,6,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,8,0,7,0,53,53,24,0,22,0,2,2,1,0,1,0,18,16,2,0,19,17,0,60,63,0,2,4,0,0,0,0,0,159,36,123,6,52,4,48,1,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Biblioteconomia E Gestão De Unidades De Informação,99321,Biblioteconomia,"""0322B01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,322,Ciência da informação e museologia,1.0,1,1,1,1,71,71,0,0,40,0,31,0,270,270,0,0,261,0,9,0,42,34,8,42,0,39,0,39,0,0,0,0,0,3,0,0,1,39,1,0,0,1,0,0,22,10,9,1,0,0,139,109,30,139,0,1,111,12,5,1,4,4,1,63,28,40,1,0,7,11,9,2,11,0,0,8,1,1,0,1,0,0,4,3,3,0,0,1,42,0,139,0,11,0,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10,0,9,0,76,76,47,0,39,0,6,6,5,0,2,0,15,17,0,0,23,19,0,85,54,0,7,4,0,0,0,0,0,171,42,139,11,76,16,74,3,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Biblioteconomia E Gestão De Unidades De Informação,1125885,Biblioteconomia,"""0322B01""",3,"Ciências sociais, comunicação e informação",32,Comunicação e informação,322,Ciência da informação e museologia,1.0,1,1,1,1,76,76,0,0,50,0,26,0,234,234,0,0,230,0,4,0,53,37,16,53,0,51,0,51,0,0,0,0,0,2,0,0,0,47,2,2,2,0,0,0,27,16,10,0,0,0,222,155,67,222,0,0,136,48,15,11,7,5,0,96,56,62,2,3,3,13,11,2,13,0,0,5,5,1,1,1,0,0,9,1,3,0,0,0,53,0,222,0,13,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,10,0,8,0,107,107,62,0,57,0,6,6,2,0,5,0,26,26,5,0,29,24,0,139,83,0,7,6,0,0,0,0,0,279,53,222,13,83,0,76,4,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciência Da Computação,85783,Ciência da computação,"""0614C01""",6,Computação e Tecnologias da Informação e Comunicação (TIC),61,Computação e Tecnologias da Informação e Comunicação (TIC),614,Ciência da computação,1.0,1,1,1,1,134,134,0,0,100,0,34,0,3520,3520,0,0,3396,0,124,0,132,22,110,132,0,98,0,98,0,0,0,0,0,34,0,0,0,120,10,2,0,0,0,0,81,13,34,2,0,2,692,108,584,692,0,0,465,178,42,6,0,1,0,422,70,171,7,0,22,37,3,34,37,0,0,5,21,10,1,0,0,0,19,2,15,0,0,1,132,0,690,2,37,0,23,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,30,0,34,0,324,324,154,4,156,0,20,20,8,0,7,0,90,66,5,0,71,61,0,357,323,12,22,10,5,0,0,0,0,853,132,692,37,298,42,286,4,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Atuariais,14331,Ciências atuariais,"""0542C01""",5,"Ciências naturais, matemática e estatística",54,Matemática e estatística,542,Estatística,1.0,1,1,1,1,42,42,0,0,25,0,17,0,150,150,0,0,147,0,3,0,26,8,18,26,0,24,0,24,0,0,0,0,0,2,0,0,1,22,3,0,0,0,0,0,14,5,7,0,0,0,136,49,87,136,0,1,82,41,11,1,0,0,0,84,14,29,1,0,8,10,7,3,10,0,0,2,7,1,0,0,0,0,5,1,3,0,0,1,26,0,134,2,10,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,0,10,0,54,54,28,0,25,0,5,5,4,0,1,0,20,20,2,0,14,12,0,60,72,4,6,4,0,0,0,0,0,178,26,136,10,27,2,26,1,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas,44900,Biologia formação de professor,"""0114B01""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,174,61,113,0,120,0,54,0,1109,399,710,0,1072,0,37,0,133,79,54,47,86,119,0,119,0,0,0,0,0,13,0,1,0,112,16,4,1,0,0,0,65,22,42,1,2,1,542,318,224,183,359,0,366,135,24,12,5,0,0,270,92,160,2,2,16,77,45,32,35,42,0,23,45,6,3,0,0,0,39,8,24,1,0,5,133,0,542,0,77,0,11,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,38,0,31,0,264,264,150,1,130,0,30,30,14,0,18,0,62,74,7,0,81,52,0,319,222,1,35,41,1,0,0,0,0,685,133,542,77,160,9,153,33,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Biologia Marinha,23976,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,21,3,24,0,0,16,8,0,0,0,0,0,14,2,8,0,0,0,4,4,0,4,0,0,3,1,0,0,0,0,0,1,0,3,0,0,0,0,0,24,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,0,5,0,2,2,1,0,1,0,1,3,0,0,0,0,0,12,12,0,3,1,0,0,0,0,0,28,0,24,4,15,0,15,3,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Biologia Vegetal,29106,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,7,16,0,0,13,3,0,0,0,0,0,10,3,2,1,0,0,5,0,5,5,0,0,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,16,0,5,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,4,0,1,1,0,0,0,0,3,0,0,0,0,0,0,8,8,0,1,4,0,0,0,0,0,19,0,16,5,13,0,12,3,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Ecologia,31957,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,26,25,51,0,0,36,10,3,1,1,0,0,33,5,11,1,0,1,26,13,13,26,0,0,16,8,1,0,1,0,0,17,2,6,0,0,1,0,0,51,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,11,0,8,0,10,10,7,0,5,0,2,2,0,0,0,0,0,23,28,0,10,16,0,0,0,0,0,55,0,51,26,21,0,20,7,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Genética,31959,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,47,26,73,0,0,56,12,3,1,0,1,0,50,5,15,0,0,3,23,13,10,23,0,0,17,2,3,0,0,1,0,17,1,4,0,0,1,0,0,73,0,23,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,12,0,11,0,7,7,3,0,4,0,8,1,0,0,0,0,0,24,48,1,7,16,0,0,0,0,0,82,0,73,23,35,0,34,7,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas - Zoologia,31958,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,15,25,0,0,14,10,1,0,0,0,0,12,4,9,0,0,0,6,1,5,6,0,0,2,4,0,0,0,0,0,2,1,3,0,0,0,0,0,25,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,9,1,5,0,4,4,3,0,2,0,0,3,1,0,0,0,0,15,10,0,4,2,0,0,0,0,0,29,0,25,6,14,0,14,1,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas: Biofísica,112584,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,49,49,0,0,30,0,19,0,222,222,0,0,207,0,15,0,31,12,19,31,0,30,0,30,0,0,0,0,0,1,0,0,0,30,0,0,1,0,0,0,15,3,12,1,0,0,105,69,36,105,0,0,80,21,2,2,0,0,0,60,7,36,1,0,1,8,3,5,8,0,0,2,6,0,0,0,0,0,7,0,1,0,0,0,31,0,103,2,8,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,9,0,8,0,43,43,24,0,23,0,0,0,0,0,0,0,14,22,0,0,17,14,0,50,55,0,1,7,0,0,0,0,0,141,31,105,8,60,1,56,4,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas: Microbiologia E Imunologia,112586,Biologia,"""0511B01""",5,"Ciências naturais, matemática e estatística",51,Ciências biológicas e correlatas,511,Biologia,1.0,1,1,1,1,75,75,0,0,50,0,25,0,476,476,0,0,472,0,4,0,51,41,10,51,0,50,0,50,0,0,0,0,0,1,0,0,0,48,2,1,0,0,0,0,29,5,17,0,0,0,182,137,45,182,0,0,152,25,3,2,0,0,0,102,29,47,1,0,3,31,23,8,31,0,0,23,7,1,0,0,0,0,14,8,7,1,0,1,51,0,179,3,29,2,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,14,0,13,0,91,91,50,2,55,0,14,14,8,0,7,0,16,34,2,0,27,24,0,95,84,3,14,15,2,0,0,0,0,234,51,182,31,125,17,118,21,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Biológicas: Modalidade Médica,112582,Biomedicina,"""0914B01""",9,Saúde e bem-estar,91,Saúde,914,Tecnologia de diagnóstico e tratamento médico,1.0,1,1,1,1,108,108,0,0,84,0,24,0,1092,1092,0,0,1039,0,53,0,101,78,23,101,0,83,0,83,0,0,0,0,0,17,0,1,0,98,2,0,0,0,1,0,55,14,30,1,0,1,401,311,90,401,0,0,324,66,10,1,0,0,0,219,55,119,2,1,5,76,61,15,76,0,0,49,22,5,0,0,0,0,42,8,24,0,0,2,99,2,396,5,76,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,26,0,24,0,209,209,121,0,115,0,34,34,21,0,20,0,39,49,0,0,49,51,1,215,182,4,35,41,0,0,0,0,0,489,101,401,76,183,13,176,26,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Contábeis,14364,Contabilidade,"""0411C01""",4,"Negócios, administração e direito",41,Negócios e administração,411,Contabilidade e tributação,1.0,1,1,1,1,286,286,0,0,180,0,106,0,1821,1821,0,0,1784,0,37,0,183,77,106,183,0,177,0,177,0,0,0,0,0,4,0,2,2,161,14,3,1,1,1,0,104,27,48,4,0,0,897,343,554,897,0,2,543,256,62,21,7,4,2,454,142,243,11,1,46,52,19,33,52,0,0,15,30,4,3,0,0,0,23,5,17,0,0,7,182,1,896,1,52,0,21,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,86,44,1,42,0,439,439,247,11,232,0,26,26,12,0,11,0,94,111,4,0,95,88,0,477,409,11,26,24,2,0,0,0,0,1106,183,897,52,276,13,265,20,2,0,2,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Contábeis,1125881,Contabilidade,"""0411C01""",4,"Negócios, administração e direito",41,Negócios e administração,411,Contabilidade e tributação,1.0,1,1,1,1,54,54,0,0,50,0,4,0,383,383,0,0,380,0,3,0,50,25,25,50,0,50,0,50,0,0,0,0,0,0,0,0,0,45,3,0,0,1,1,0,24,8,18,0,0,0,277,130,147,277,0,0,180,71,14,5,4,3,0,126,42,102,1,1,5,22,8,14,22,0,0,6,10,4,1,1,0,0,8,3,9,0,1,1,50,0,277,0,22,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,15,0,13,0,136,136,80,3,70,0,11,11,9,0,6,0,34,21,1,0,30,20,0,152,123,2,13,8,1,0,0,0,0,333,50,277,22,69,1,67,9,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Econômicas,14366,Economia,"""0311E01""",3,"Ciências sociais, comunicação e informação",31,Ciências sociais e comportamentais,311,Economia,1.0,1,1,1,1,238,182,56,0,200,0,38,0,2025,1529,496,0,1944,0,81,0,203,54,149,167,36,184,0,184,0,0,0,0,0,19,0,0,1,183,13,3,1,2,0,0,132,22,46,2,0,1,1088,293,795,755,333,1,786,241,41,12,4,2,1,644,124,278,6,3,33,123,35,88,79,44,0,58,54,9,1,1,0,0,66,9,32,2,0,14,202,1,1083,5,122,1,24,4,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,50,1,40,0,509,509,268,10,252,0,44,44,23,1,20,0,65,75,1,0,103,100,0,541,542,5,50,71,2,0,0,0,0,1229,203,1088,123,178,38,177,17,4,0,4,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra,116844,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,294,294,0,0,270,0,24,0,1042,1042,0,0,1033,0,9,0,268,95,173,268,0,263,0,263,0,0,0,0,0,5,0,0,1,235,15,4,3,4,4,2,142,33,89,3,1,0,635,225,410,635,0,1,456,111,30,16,13,5,3,312,106,200,8,2,7,24,8,16,24,0,0,4,14,5,1,0,0,0,17,1,5,1,0,0,268,0,631,4,22,2,18,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,123,61,0,53,0,308,308,171,3,156,0,9,9,4,0,1,0,159,214,52,0,159,109,0,357,277,1,9,15,0,0,0,0,0,1060,268,635,24,32,0,14,1,0,0,0,0
2023,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Ciências Matemáticas E Da Terra - Analista De Suporte À Decisão,116848,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,6,8,0,0,0,5,2,1,0,0,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,13,0,8,0,1,0,1,0,0,0,0,0
